h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect
2,9,"[1, 1, 1]",2,1,1,True,True,1,,,,,,,,,True,0
2,9,"[1, 176, 1]",352,1,1,True,False,1,,,,,,,,,True,0
2,9,"[1, 127, 1]",254,1,1,True,False,1,,,,,,,,,True,0
2,9,"[1, 120, 1]",240,1,1,True,False,1,,,,,,,,,True,0
2,9,"[1, 2, 1]",4,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 1, 1, 1]",3,1,1,True,True,1,,,,,,,,,True,0
3,9,"[1, 256, 204, 1]",52684,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 215, 248, 1]",53783,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 116, 59, 1]",7019,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 7, 95, 1]",767,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 111, 69, 1]",7839,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 52, 49, 1]",2649,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 168, 34, 1]",5914,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 203, 26, 1]",5507,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 250, 19, 1]",5019,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 125, 33, 1]",4283,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 114, 5, 1]",689,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 66, 14, 1]",1004,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 64, 27, 1]",1819,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 26, 77, 1]",2105,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 191, 3, 1]",767,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 34, 43, 1]",1539,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 40, 9, 1]",409,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 95, 7, 1]",767,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 11, 49, 1]",599,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 10, 77, 1]",857,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 20, 3, 1]",83,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 6, 6, 1]",48,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 4, 32, 1]",164,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 183, 2, 1]",551,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 4, 3, 1]",19,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 2, 187, 1]",563,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 38, 2, 1]",116,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 3, 26, 1]",107,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 2, 100, 1]",302,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 2, 70, 1]",212,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 3, 21, 1]",87,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 2, 23, 1]",71,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 3, 20, 1]",83,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 3, 3, 1]",15,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 3, 2, 1]",11,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 2, 10, 1]",32,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 2, 5, 1]",17,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 2, 4, 1]",14,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 2, 3, 1]",11,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 2, 2, 1]",8,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 1, 160, 1]",321,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 1, 152, 1]",305,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 1, 61, 1]",123,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 155, 1, 1]",311,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 14, 1, 1]",29,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 1, 20, 1]",41,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 1, 14, 1]",29,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 2, 1, 1]",5,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 1, 12, 1]",25,1,1,True,False,1,,,,,,,,,True,0
3,9,"[1, 1, 7, 1]",15,1,1,True,False,1,,,,,,,,,True,0
