h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect
2.0,5.0,"[2, 5, 3]",25.0,18.0,18.0,True,True,18,,,,,,,,,True,0.0
2.0,5.0,"[2, 1, 3]",5.0,4.0,18.0,False,False,4,0.0,14.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0723006999996869,nonfilling,[[5]],,False,0.0
2.0,5.0,"[2, 300, 3]",1500.0,18.0,18.0,True,False,18,,,,,,,,,True,0.0
2.0,5.0,"[2, 21, 3]",105.0,18.0,18.0,True,False,18,,,,,,,,,True,0.0
2.0,5.0,"[2, 4, 3]",20.0,16.0,18.0,False,False,16,,,,,,,,,True,0.0
2.0,5.0,"[2, 9, 3]",45.0,18.0,18.0,True,False,18,,,,,,,,,True,0.0
2.0,5.0,"[2, 7, 3]",35.0,18.0,18.0,True,False,18,,,,,,,,,True,0.0
2.0,5.0,"[2, 6, 3]",30.0,18.0,18.0,True,False,18,,,,,,,,,True,0.0
2.0,5.0,"[2, 3, 3]",15.0,12.0,18.0,False,False,12,0.0,6.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1636162000013428,nonfilling,[[5]],,True,0.0
2.0,5.0,"[2, 2, 3]",10.0,8.0,18.0,False,False,8,0.0,10.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1051800999994156,nonfilling,[[5]],,True,0.0
3.0,5.0,"[2, 4, 13, 3]",99.0,78.0,78.0,True,True,78,,,,,,,,,True,0.0
3.0,5.0,"[2, 6, 10, 3]",102.0,78.0,78.0,True,True,78,,,,,,,,,True,0.0
3.0,5.0,"[2, 5, 11, 3]",98.0,78.0,78.0,True,True,78,,,,,,,,,True,0.0
3.0,5.0,"[2, 262, 1, 3]",789.0,8.0,78.0,False,False,78,,,,,,,,,False,70.0
3.0,5.0,"[2, 1, 177, 3]",710.0,4.0,78.0,False,False,78,,,,,,,,,False,74.0
3.0,5.0,"[2, 1, 297, 3]",1190.0,4.0,78.0,False,False,78,,,,,,,,,False,74.0
3.0,5.0,"[2, 297, 2, 3]",1194.0,16.0,78.0,False,False,78,,,,,,,,,False,62.0
3.0,5.0,"[2, 299, 2, 3]",1202.0,16.0,78.0,False,False,78,,,,,,,,,False,62.0
3.0,5.0,"[2, 1, 299, 3]",1198.0,4.0,78.0,False,False,78,,,,,,,,,False,74.0
3.0,5.0,"[2, 1, 300, 3]",1202.0,4.0,78.0,False,False,78,,,,,,,,,False,74.0
3.0,5.0,"[2, 1, 13, 3]",54.0,4.0,78.0,False,False,40,36.0,74.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4081367000017053,nonfilling,"[[4, 13]]",,False,36.0
3.0,5.0,"[2, 1, 12, 3]",50.0,4.0,78.0,False,False,37,33.0,74.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3444902999999613,nonfilling,"[[4, 13]]",,False,33.0
3.0,5.0,"[2, 1, 11, 3]",46.0,4.0,78.0,False,False,34,30.0,74.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2708078999985446,nonfilling,"[[4, 13], [5, 11]]",,False,30.0
3.0,5.0,"[2, 1, 10, 3]",42.0,4.0,78.0,False,False,31,27.0,74.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2753751999989617,nonfilling,"[[4, 13], [5, 11], [6, 10]]",,False,27.0
3.0,5.0,"[2, 1, 9, 3]",38.0,4.0,78.0,False,False,28,24.0,74.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2586915000010776,nonfilling,"[[4, 13], [5, 11], [6, 10]]",,False,24.0
3.0,5.0,"[2, 1, 8, 3]",34.0,4.0,78.0,False,False,25,21.0,74.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2165182999997341,nonfilling,"[[4, 13], [5, 11], [6, 10]]",,False,21.0
3.0,5.0,"[2, 1, 7, 3]",30.0,4.0,78.0,False,False,22,18.0,74.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1841375000003609,nonfilling,"[[4, 13], [5, 11], [6, 10]]",,False,18.0
3.0,5.0,"[2, 6, 2, 3]",30.0,16.0,78.0,False,False,22,6.0,62.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2888581000006525,nonfilling,"[[6, 10]]",,False,6.0
3.0,5.0,"[2, 1, 6, 3]",26.0,4.0,78.0,False,False,19,15.0,74.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1535459999995509,nonfilling,"[[4, 13], [5, 11], [6, 10]]",,False,15.0
3.0,5.0,"[2, 5, 2, 3]",26.0,16.0,78.0,False,False,19,3.0,62.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2538703999998688,nonfilling,"[[5, 11], [6, 10]]",,False,3.0
