h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,is_unimodal,defect
3.0,5.0,"[2, 291, 6, 9]",2382.0,84.0,234.0,False,False,234,,,,,,,,False,150.0
3.0,5.0,"[2, 293, 2, 9]",1190.0,28.0,234.0,False,False,234,,,,,,,,False,206.0
3.0,5.0,"[2, 1, 189, 9]",1892.0,10.0,234.0,False,False,234,,,,,,,,False,224.0
3.0,5.0,"[2, 1, 290, 9]",2902.0,10.0,234.0,False,False,234,,,,,,,,False,224.0
3.0,5.0,"[2, 1, 294, 9]",2942.0,10.0,234.0,False,False,234,,,,,,,,False,224.0
3.0,5.0,"[2, 1, 20, 9]",202.0,10.0,234.0,False,False,181,171.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4717631999992591,nonfilling,"[[4, 20]]",False,171.0
3.0,5.0,"[2, 1, 19, 9]",192.0,10.0,234.0,False,False,172,162.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3827308999971137,nonfilling,"[[4, 20]]",False,162.0
3.0,5.0,"[2, 1, 18, 9]",182.0,10.0,234.0,False,False,163,153.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2211614000007102,nonfilling,"[[4, 20], [5, 18]]",False,153.0
3.0,5.0,"[2, 1, 17, 9]",172.0,10.0,234.0,False,False,154,144.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1000760000024456,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,144.0
3.0,5.0,"[2, 1, 16, 9]",162.0,10.0,234.0,False,False,145,135.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3890119999996386,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,135.0
3.0,5.0,"[2, 1, 15, 9]",152.0,10.0,234.0,False,False,136,126.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4565441999984614,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,126.0
3.0,5.0,"[2, 1, 14, 9]",142.0,10.0,234.0,False,False,127,117.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2638039000012213,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,117.0
3.0,5.0,"[2, 1, 13, 9]",132.0,10.0,234.0,False,False,118,108.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.268157099999371,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,108.0
3.0,5.0,"[2, 1, 12, 9]",122.0,10.0,234.0,False,False,109,99.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0994006999972043,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,99.0
3.0,5.0,"[2, 1, 11, 9]",112.0,10.0,234.0,False,False,100,90.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0731955999981437,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,90.0
3.0,5.0,"[2, 1, 10, 9]",102.0,10.0,234.0,False,False,91,81.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3130096999993839,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,81.0
3.0,5.0,"[2, 1, 9, 9]",92.0,10.0,234.0,False,False,82,72.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3678493999977945,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,72.0
3.0,5.0,"[2, 6, 5, 9]",87.0,70.0,234.0,False,False,76,6.0,164.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6532281999971019,nonfilling,"[[6, 17]]",False,6.0
3.0,5.0,"[2, 1, 8, 9]",82.0,10.0,234.0,False,False,73,63.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2839276000013342,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,63.0
3.0,5.0,"[2, 6, 4, 9]",72.0,56.0,234.0,False,False,62,6.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4135461999976542,nonfilling,"[[6, 17]]",False,6.0
3.0,5.0,"[2, 1, 7, 9]",72.0,10.0,234.0,False,False,64,54.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1500460000024759,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,54.0
3.0,5.0,"[2, 5, 4, 9]",66.0,56.0,234.0,False,False,57,1.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3822008999995887,nonfilling,"[[5, 18], [6, 17]]",False,1.0
3.0,5.0,"[2, 1, 6, 9]",62.0,10.0,234.0,False,False,55,45.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1858045000008132,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,45.0
3.0,5.0,"[2, 6, 3, 9]",57.0,42.0,234.0,False,False,48,6.0,192.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2732801000020117,nonfilling,"[[6, 17]]",False,6.0
3.0,5.0,"[2, 5, 3, 9]",52.0,42.0,234.0,False,False,44,2.0,192.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2581989999998768,nonfilling,"[[5, 18], [6, 17]]",False,2.0
3.0,5.0,"[2, 1, 5, 9]",52.0,10.0,234.0,False,False,46,36.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1130295000002661,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,36.0
3.0,5.0,"[2, 4, 3, 9]",47.0,40.0,234.0,False,False,40,0.0,194.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2332539000017277,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,0.0
3.0,5.0,"[2, 6, 2, 9]",42.0,28.0,234.0,False,False,34,6.0,206.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1711690999982238,nonfilling,"[[6, 17]]",False,6.0
3.0,5.0,"[2, 1, 4, 9]",42.0,10.0,234.0,False,False,37,27.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0821719000014127,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,27.0
3.0,5.0,"[2, 5, 2, 9]",38.0,28.0,234.0,False,False,31,3.0,206.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1539967000026081,nonfilling,"[[5, 18], [6, 17]]",False,3.0
3.0,5.0,"[2, 4, 2, 9]",34.0,28.0,234.0,False,False,28,0.0,206.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1413520999994943,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,0.0
3.0,5.0,"[2, 1, 3, 9]",32.0,10.0,234.0,False,False,28,18.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0764606000011554,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,18.0
3.0,5.0,"[2, 3, 2, 9]",30.0,25.0,234.0,False,False,25,0.0,209.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.130944399999862,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,0.0
3.0,5.0,"[2, 6, 1, 9]",27.0,14.0,234.0,False,False,20,6.0,220.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0894642000021121,nonfilling,"[[6, 17]]",False,6.0
3.0,5.0,"[2, 5, 1, 9]",24.0,14.0,234.0,False,False,18,4.0,220.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0678740999974252,nonfilling,"[[5, 18], [6, 17]]",False,4.0
3.0,5.0,"[2, 1, 2, 9]",22.0,10.0,234.0,False,False,19,9.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0556217999983346,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,9.0
3.0,5.0,"[2, 4, 1, 9]",21.0,14.0,234.0,False,False,16,2.0,220.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0630361000003176,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,2.0
3.0,5.0,"[2, 3, 1, 9]",18.0,14.0,234.0,False,False,14,0.0,220.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0613945000004605,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,0.0
3.0,5.0,"[2, 2, 1, 9]",15.0,12.0,234.0,False,False,12,0.0,222.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0517779999972844,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,0.0
3.0,5.0,"[2, 1, 1, 9]",12.0,10.0,234.0,False,False,10,0.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0426105000005918,nonfilling,"[[4, 20], [5, 18], [6, 17]]",False,0.0
3.0,5.0,"[2, 59, 210, 9]",14398.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 42, 222, 9]",11406.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 208, 48, 9]",10832.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 13, 135, 9]",2996.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 12, 92, 9]",1956.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 280, 16, 9]",5184.0,224.0,234.0,False,False,234,,,,,,,,True,10.0
3.0,5.0,"[2, 157, 17, 9]",3136.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 146, 67, 9]",10677.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 111, 73, 9]",8982.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 108, 44, 9]",5364.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 96, 65, 9]",7017.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 8, 275, 9]",4691.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 75, 65, 9]",5610.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 47, 56, 9]",3230.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 88, 45, 9]",4541.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 96, 38, 9]",4182.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 32, 29, 9]",1253.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 4, 156, 9]",2036.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 27, 42, 9]",1566.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 8, 48, 9]",832.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 128, 27, 9]",3955.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 297, 13, 9]",4572.0,182.0,234.0,False,False,234,,,,,,,,True,52.0
3.0,5.0,"[2, 6, 120, 9]",1812.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 8, 34, 9]",594.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 39, 28, 9]",1422.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 103, 22, 9]",2670.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 3, 249, 9]",2994.0,183.0,234.0,False,False,234,,,,,,,,True,51.0
3.0,5.0,"[2, 5, 43, 9]",612.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 83, 22, 9]",2190.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 2, 280, 9]",3084.0,56.0,234.0,False,False,234,,,,,,,,True,178.0
3.0,5.0,"[2, 4, 133, 9]",1737.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 57, 22, 9]",1566.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 26, 17, 9]",647.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 14, 33, 9]",787.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 7, 40, 9]",654.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 7, 30, 9]",494.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 17, 23, 9]",632.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 300, 13, 9]",4617.0,182.0,234.0,False,False,234,,,,,,,,True,52.0
3.0,5.0,"[2, 10, 20, 9]",400.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 6, 24, 9]",372.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 9, 19, 9]",360.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 25, 18, 9]",662.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 4, 114, 9]",1490.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 8, 19, 9]",339.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 3, 288, 9]",3462.0,183.0,234.0,False,False,234,,,,,,,,True,51.0
3.0,5.0,"[2, 285, 14, 9]",4686.0,196.0,234.0,False,False,234,,,,,,,,True,38.0
3.0,5.0,"[2, 4, 40, 9]",528.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 298, 14, 9]",4894.0,196.0,234.0,False,False,234,,,,,,,,True,38.0
3.0,5.0,"[2, 20, 17, 9]",533.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 11, 18, 9]",382.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 5, 36, 9]",514.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 287, 16, 9]",5310.0,224.0,234.0,False,False,234,,,,,,,,True,10.0
3.0,5.0,"[2, 2, 289, 9]",3183.0,56.0,234.0,False,False,234,,,,,,,,True,178.0
3.0,5.0,"[2, 6, 21, 9]",327.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 4, 30, 9]",398.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 296, 16, 9]",5472.0,224.0,234.0,False,False,234,,,,,,,,True,10.0
3.0,5.0,"[2, 5, 27, 9]",388.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 4, 26, 9]",346.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 5, 21, 9]",304.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 11, 17, 9]",362.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 3, 300, 9]",3606.0,183.0,234.0,False,False,234,,,,,,,,True,51.0
3.0,5.0,"[2, 9, 17, 9]",324.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 297, 15, 9]",5184.0,210.0,234.0,False,False,234,,,,,,,,True,24.0
3.0,5.0,"[2, 7, 20, 9]",334.0,234.0,234.0,True,False,234,,,,,,,,True,0.0
3.0,5.0,"[2, 298, 16, 9]",5508.0,224.0,234.0,False,False,234,,,,,,,,True,10.0
3.0,5.0,"[2, 299, 14, 9]",4910.0,196.0,234.0,False,False,234,,,,,,,,True,38.0
3.0,5.0,"[2, 4, 19, 9]",255.0,232.0,234.0,False,False,232,,,,,,,,True,0.0
3.0,5.0,"[2, 299, 16, 9]",5526.0,224.0,234.0,False,False,234,,,,,,,,True,10.0
3.0,5.0,"[2, 5, 17, 9]",248.0,226.0,234.0,False,False,226,,,,,,,,True,0.0
3.0,5.0,"[2, 300, 15, 9]",5235.0,210.0,234.0,False,False,234,,,,,,,,True,24.0
3.0,5.0,"[2, 300, 16, 9]",5544.0,224.0,234.0,False,False,234,,,,,,,,True,10.0
3.0,5.0,"[2, 6, 16, 9]",252.0,224.0,234.0,False,False,230,6.0,10.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.7897975000014412,nonfilling,"[[6, 17]]",True,6.0
3.0,5.0,"[2, 3, 20, 9]",246.0,183.0,234.0,False,False,223,40.0,51.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.6902305000003253,nonfilling,"[[4, 20]]",True,40.0
3.0,5.0,"[2, 4, 18, 9]",242.0,220.0,234.0,False,False,220,0.0,14.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.61405509999895,nonfilling,"[[4, 20], [5, 18]]",True,0.0
3.0,5.0,"[2, 6, 15, 9]",237.0,210.0,234.0,False,False,216,6.0,24.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.2782643999998982,nonfilling,"[[6, 17]]",True,6.0
3.0,5.0,"[2, 3, 19, 9]",234.0,183.0,234.0,False,False,212,29.0,51.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6856356000025698,nonfilling,"[[4, 20]]",True,29.0
3.0,5.0,"[2, 5, 16, 9]",234.0,213.0,234.0,False,False,213,0.0,21.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.693175100001099,nonfilling,"[[5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 4, 17, 9]",229.0,208.0,234.0,False,False,208,0.0,26.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4939981999996234,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 2, 20, 9]",224.0,56.0,234.0,False,False,202,146.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.25442269999985,nonfilling,"[[4, 20]]",True,146.0
3.0,5.0,"[2, 3, 18, 9]",222.0,183.0,234.0,False,False,201,18.0,51.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3436999000005016,nonfilling,"[[4, 20], [5, 18]]",True,18.0
3.0,5.0,"[2, 6, 14, 9]",222.0,196.0,234.0,False,False,202,6.0,38.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3002726000013354,nonfilling,"[[6, 17]]",True,6.0
3.0,5.0,"[2, 5, 15, 9]",220.0,200.0,234.0,False,False,200,0.0,34.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2966541000023426,nonfilling,"[[5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 4, 16, 9]",216.0,196.0,234.0,False,False,196,0.0,38.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8555572000004759,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 2, 19, 9]",213.0,56.0,234.0,False,False,192,136.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.9838022000003548,nonfilling,"[[4, 20]]",True,136.0
3.0,5.0,"[2, 3, 17, 9]",210.0,183.0,234.0,False,False,190,7.0,51.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.058869699998468,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,7.0
3.0,5.0,"[2, 6, 13, 9]",207.0,182.0,234.0,False,False,188,6.0,52.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.9971255000018573,nonfilling,"[[6, 17]]",True,6.0
3.0,5.0,"[2, 5, 14, 9]",206.0,187.0,234.0,False,False,187,0.0,47.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.3031394999998156,nonfilling,"[[5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 4, 15, 9]",203.0,184.0,234.0,False,False,184,0.0,50.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.5135114999975483,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 2, 18, 9]",202.0,56.0,234.0,False,False,182,126.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5758748000007472,nonfilling,"[[4, 20], [5, 18]]",True,126.0
3.0,5.0,"[2, 3, 16, 9]",198.0,179.0,234.0,False,False,179,0.0,55.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.2530540000007022,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 5, 13, 9]",192.0,174.0,234.0,False,False,174,0.0,60.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0994686000012734,nonfilling,"[[5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 6, 12, 9]",192.0,168.0,234.0,False,False,174,6.0,66.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0417032000004838,nonfilling,"[[6, 17]]",True,6.0
3.0,5.0,"[2, 2, 17, 9]",191.0,56.0,234.0,False,False,172,116.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5610761999996612,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,116.0
3.0,5.0,"[2, 4, 14, 9]",190.0,172.0,234.0,False,False,172,0.0,62.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.7578724999984843,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 3, 15, 9]",186.0,168.0,234.0,False,False,168,0.0,66.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5292543999967165,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 2, 16, 9]",180.0,56.0,234.0,False,False,162,106.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3285994000034407,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,106.0
3.0,5.0,"[2, 5, 12, 9]",178.0,161.0,234.0,False,False,161,0.0,73.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3923721999999543,nonfilling,"[[5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 4, 13, 9]",177.0,160.0,234.0,False,False,160,0.0,74.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3184818000008818,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 6, 11, 9]",177.0,154.0,234.0,False,False,160,6.0,80.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2646176000016567,nonfilling,"[[6, 17]]",True,6.0
3.0,5.0,"[2, 3, 14, 9]",174.0,157.0,234.0,False,False,157,0.0,77.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2678704999998444,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 2, 15, 9]",169.0,56.0,234.0,False,False,152,96.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1301162000017939,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,96.0
3.0,5.0,"[2, 4, 12, 9]",164.0,148.0,234.0,False,False,148,0.0,86.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4262048000018694,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 5, 11, 9]",164.0,148.0,234.0,False,False,148,0.0,86.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1955860999987635,nonfilling,"[[5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 3, 13, 9]",162.0,146.0,234.0,False,False,146,0.0,88.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.666486400001304,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 6, 10, 9]",162.0,140.0,234.0,False,False,146,6.0,94.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.510229100000288,nonfilling,"[[6, 17]]",True,6.0
3.0,5.0,"[2, 2, 14, 9]",158.0,56.0,234.0,False,False,142,86.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8266693000005034,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,86.0
3.0,5.0,"[2, 4, 11, 9]",151.0,136.0,234.0,False,False,136,0.0,98.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0567206000014266,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,0.0
3.0,5.0,"[2, 3, 12, 9]",150.0,135.0,234.0,False,False,135,0.0,99.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.986703699996724,nonfilling,"[[4, 20], [5, 18], [6, 17]]",True,0.0
