h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,is_unimodal,expected_dimension,defect
2,2,"[2, 2, 2]",8,6,6,True,True,True,6,0
2,2,"[2, 5, 2]",20,6,6,True,False,True,6,0
3,2,"[2, 3, 3, 2]",21,10,10,True,True,True,10,0
3,2,"[2, 1, 18, 2]",56,3,10,False,False,False,10,7
3,2,"[2, 1, 19, 2]",59,3,10,False,False,False,10,7
3,2,"[2, 1, 20, 2]",62,3,10,False,False,False,10,7
3,2,"[2, 30, 1, 2]",92,4,10,False,False,False,10,6
3,2,"[2, 1, 38, 2]",116,3,10,False,False,False,10,7
3,2,"[2, 1, 40, 2]",122,3,10,False,False,False,10,7
3,2,"[2, 35, 1, 2]",107,4,10,False,False,False,10,6
3,2,"[2, 40, 1, 2]",122,4,10,False,False,False,10,6
3,2,"[2, 1, 50, 2]",152,3,10,False,False,False,10,7
3,2,"[2, 12, 11, 2]",178,10,10,True,False,True,10,0
3,2,"[2, 7, 12, 2]",122,10,10,True,False,True,10,0
3,2,"[2, 6, 3, 2]",36,10,10,True,False,True,10,0
3,2,"[2, 2, 6, 2]",28,8,10,False,False,True,10,2
3,2,"[2, 4, 10, 2]",68,10,10,True,False,True,10,0
3,2,"[2, 6, 2, 2]",28,8,10,False,False,True,10,2
3,2,"[2, 4, 6, 2]",44,10,10,True,False,True,10,0
3,2,"[2, 7, 2, 2]",32,8,10,False,False,True,10,2
3,2,"[2, 3, 10, 2]",56,10,10,True,False,True,10,0
3,2,"[2, 2, 10, 2]",44,8,10,False,False,True,10,2
3,2,"[2, 8, 2, 2]",36,8,10,False,False,True,10,2
3,2,"[2, 2, 11, 2]",48,8,10,False,False,True,10,2
3,2,"[2, 11, 2, 2]",48,8,10,False,False,True,10,2
3,2,"[2, 2, 12, 2]",52,8,10,False,False,True,10,2
3,2,"[2, 12, 2, 2]",52,8,10,False,False,True,10,2
3,2,"[2, 15, 2, 2]",64,8,10,False,False,True,10,2
3,2,"[2, 16, 2, 2]",68,8,10,False,False,True,10,2
3,2,"[2, 2, 16, 2]",68,8,10,False,False,True,10,2
3,2,"[2, 2, 17, 2]",72,8,10,False,False,True,10,2
3,2,"[2, 17, 2, 2]",72,8,10,False,False,True,10,2
3,2,"[2, 20, 2, 2]",84,8,10,False,False,True,10,2
3,2,"[2, 2, 18, 2]",76,8,10,False,False,True,10,2
3,2,"[2, 2, 20, 2]",84,8,10,False,False,True,10,2
3,2,"[2, 2, 35, 2]",144,8,10,False,False,True,10,2
3,2,"[2, 35, 2, 2]",144,8,10,False,False,True,10,2
3,2,"[2, 2, 36, 2]",148,8,10,False,False,True,10,2
3,2,"[2, 2, 39, 2]",160,8,10,False,False,True,10,2
3,2,"[2, 2, 40, 2]",164,8,10,False,False,True,10,2
3,2,"[2, 37, 2, 2]",152,8,10,False,False,True,10,2
3,2,"[2, 39, 2, 2]",160,8,10,False,False,True,10,2
3,2,"[2, 40, 2, 2]",164,8,10,False,False,True,10,2
3,2,"[2, 47, 2, 2]",192,8,10,False,False,True,10,2
3,2,"[2, 2, 42, 2]",172,8,10,False,False,True,10,2
3,2,"[2, 50, 2, 2]",204,8,10,False,False,True,10,2
3,2,"[2, 2, 44, 2]",180,8,10,False,False,True,10,2
3,2,"[2, 2, 45, 2]",184,8,10,False,False,True,10,2
3,2,"[2, 2, 47, 2]",192,8,10,False,False,True,10,2
3,2,"[2, 2, 49, 2]",200,8,10,False,False,True,10,2
3,2,"[2, 2, 50, 2]",204,8,10,False,False,True,10,2
4,2,"[2, 3, 3, 3, 2]",30,18,18,True,True,True,18,0
4,2,"[2, 5, 3, 7, 2]",60,18,18,True,False,False,18,0
4,2,"[2, 8, 2, 11, 2]",76,10,18,False,False,False,18,8
4,2,"[2, 9, 2, 5, 2]",56,10,18,False,False,False,18,8
4,2,"[2, 5, 3, 5, 2]",50,18,18,True,False,False,18,0
4,2,"[2, 12, 2, 7, 2]",76,10,18,False,False,False,18,8
4,2,"[2, 9, 2, 11, 2]",80,10,18,False,False,False,18,8
4,2,"[2, 5, 3, 4, 2]",45,18,18,True,False,False,18,0
4,2,"[2, 12, 2, 12, 2]",96,10,18,False,False,False,18,8
4,2,"[2, 4, 3, 7, 2]",55,18,18,True,False,False,18,0
4,2,"[2, 9, 2, 13, 2]",88,10,18,False,False,False,18,8
4,2,"[2, 16, 2, 6, 2]",88,10,18,False,False,False,18,8
4,2,"[2, 16, 2, 13, 2]",116,10,18,False,False,False,18,8
4,2,"[2, 9, 2, 14, 2]",92,10,18,False,False,False,18,8
4,2,"[2, 11, 2, 17, 2]",112,10,18,False,False,False,18,8
4,2,"[2, 15, 2, 16, 2]",124,10,18,False,False,False,18,8
4,2,"[2, 17, 2, 15, 2]",128,10,18,False,False,False,18,8
4,2,"[2, 16, 2, 17, 2]",132,10,18,False,False,False,18,8
4,2,"[2, 17, 2, 16, 2]",132,10,18,False,False,False,18,8
4,2,"[2, 17, 2, 17, 2]",136,10,18,False,False,False,18,8
4,2,"[2, 20, 2, 18, 2]",152,10,18,False,False,False,18,8
4,2,"[2, 16, 2, 20, 2]",144,10,18,False,False,False,18,8
4,2,"[2, 1, 5, 19, 2]",140,3,18,False,False,False,18,15
4,2,"[2, 1, 17, 18, 2]",361,3,18,False,False,False,18,15
4,2,"[2, 1, 20, 5, 2]",132,3,18,False,False,False,18,15
4,2,"[2, 1, 8, 20, 2]",210,3,18,False,False,False,18,15
4,2,"[2, 18, 1, 20, 2]",114,4,18,False,False,False,18,14
4,2,"[2, 1, 18, 19, 2]",400,3,18,False,False,False,18,15
4,2,"[2, 20, 1, 19, 2]",117,4,18,False,False,False,18,14
4,2,"[2, 20, 2, 19, 2]",156,10,18,False,False,False,18,8
4,2,"[2, 19, 2, 20, 2]",156,10,18,False,False,False,18,8
4,2,"[2, 19, 20, 1, 2]",440,6,18,False,False,False,18,12
4,2,"[2, 20, 1, 20, 2]",120,4,18,False,False,False,18,14
4,2,"[2, 20, 2, 20, 2]",160,10,18,False,False,False,18,8
4,2,"[2, 32, 17, 1, 2]",627,6,18,False,False,False,18,12
4,2,"[2, 22, 2, 23, 2]",180,10,18,False,False,False,18,8
4,2,"[2, 34, 21, 1, 2]",805,6,18,False,False,False,18,12
4,2,"[2, 38, 1, 1, 2]",117,4,18,False,False,False,18,14
4,2,"[2, 5, 1, 32, 2]",111,4,18,False,False,False,18,14
4,2,"[2, 3, 2, 32, 2]",140,10,18,False,False,False,18,8
4,2,"[2, 38, 23, 1, 2]",975,6,18,False,False,False,18,12
4,2,"[2, 31, 2, 21, 2]",208,10,18,False,False,False,18,8
4,2,"[2, 18, 2, 28, 2]",184,10,18,False,False,False,18,8
4,2,"[2, 20, 1, 33, 2]",159,4,18,False,False,False,18,14
4,2,"[2, 35, 2, 15, 2]",200,10,18,False,False,False,18,8
4,2,"[2, 38, 1, 14, 2]",156,4,18,False,False,False,18,14
4,2,"[2, 1, 29, 36, 2]",1147,3,18,False,False,False,18,15
4,2,"[2, 1, 13, 39, 2]",600,3,18,False,False,False,18,15
4,2,"[2, 40, 1, 40, 2]",240,4,18,False,False,False,18,14
4,2,"[2, 1, 35, 37, 2]",1406,3,18,False,False,False,18,15
4,2,"[2, 34, 2, 32, 2]",264,10,18,False,False,False,18,8
4,2,"[2, 36, 2, 25, 2]",244,10,18,False,False,False,18,8
4,2,"[2, 5, 2, 39, 2]",176,10,18,False,False,False,18,8
4,2,"[2, 18, 2, 34, 2]",208,10,18,False,False,False,18,8
4,2,"[2, 1, 14, 39, 2]",640,3,18,False,False,False,18,15
4,2,"[2, 30, 40, 1, 2]",1302,6,18,False,False,False,18,12
4,2,"[2, 38, 2, 34, 2]",288,10,18,False,False,False,18,8
4,2,"[2, 40, 27, 1, 2]",1189,6,18,False,False,False,18,12
4,2,"[2, 1, 40, 33, 2]",1428,3,18,False,False,False,18,15
4,2,"[2, 1, 37, 40, 2]",1599,3,18,False,False,False,18,15
4,2,"[2, 39, 2, 23, 2]",248,10,18,False,False,False,18,8
4,2,"[2, 35, 2, 39, 2]",296,10,18,False,False,False,18,8
4,2,"[2, 38, 40, 1, 2]",1638,6,18,False,False,False,18,12
4,2,"[2, 39, 2, 24, 2]",252,10,18,False,False,False,18,8
4,2,"[2, 38, 2, 38, 2]",304,10,18,False,False,False,18,8
4,2,"[2, 30, 2, 40, 2]",280,10,18,False,False,False,18,8
4,2,"[2, 37, 2, 40, 2]",308,10,18,False,False,False,18,8
4,2,"[2, 40, 2, 9, 2]",196,10,18,False,False,False,18,8
4,2,"[2, 40, 2, 19, 2]",236,10,18,False,False,False,18,8
4,2,"[2, 40, 2, 20, 2]",240,10,18,False,False,False,18,8
4,2,"[2, 39, 2, 28, 2]",268,10,18,False,False,False,18,8
4,2,"[2, 40, 2, 31, 2]",284,10,18,False,False,False,18,8
4,2,"[2, 40, 2, 40, 2]",320,10,18,False,False,False,18,8
4,2,"[2, 30, 2, 50, 2]",320,10,18,False,False,False,18,8
4,2,"[2, 35, 1, 50, 2]",255,4,18,False,False,False,18,14
4,2,"[2, 1, 39, 47, 2]",1968,3,18,False,False,False,18,15
4,2,"[2, 43, 1, 46, 2]",267,4,18,False,False,False,18,14
4,2,"[2, 43, 2, 15, 2]",232,10,18,False,False,False,18,8
4,2,"[2, 45, 1, 7, 2]",156,4,18,False,False,False,18,14
4,2,"[2, 44, 1, 42, 2]",258,4,18,False,False,False,18,14
4,2,"[2, 1, 21, 49, 2]",1150,3,18,False,False,False,18,15
4,2,"[2, 37, 2, 43, 2]",320,10,18,False,False,False,18,8
4,2,"[2, 46, 47, 1, 2]",2303,6,18,False,False,False,18,12
4,2,"[2, 37, 2, 45, 2]",328,10,18,False,False,False,18,8
4,2,"[2, 43, 2, 42, 2]",340,10,18,False,False,False,18,8
4,2,"[2, 50, 2, 49, 2]",396,10,18,False,False,False,18,8
4,2,"[2, 47, 43, 1, 2]",2160,6,18,False,False,False,18,12
4,2,"[2, 1, 36, 50, 2]",1938,3,18,False,False,False,18,15
4,2,"[2, 1, 47, 48, 2]",2401,3,18,False,False,False,18,15
4,2,"[2, 44, 2, 50, 2]",376,10,18,False,False,False,18,8
4,2,"[2, 48, 49, 1, 2]",2499,6,18,False,False,False,18,12
4,2,"[2, 49, 2, 50, 2]",396,10,18,False,False,False,18,8
4,2,"[2, 1, 38, 49, 2]",2000,3,18,False,False,False,18,15
4,2,"[2, 1, 45, 50, 2]",2397,3,18,False,False,False,18,15
4,2,"[2, 50, 35, 1, 2]",1887,6,18,False,False,False,18,12
4,2,"[2, 40, 50, 1, 2]",2132,6,18,False,False,False,18,12
4,2,"[2, 1, 49, 47, 2]",2448,3,18,False,False,False,18,15
4,2,"[2, 1, 48, 48, 2]",2450,3,18,False,False,False,18,15
4,2,"[2, 1, 48, 50, 2]",2550,3,18,False,False,False,18,15
4,2,"[2, 1, 50, 39, 2]",2080,3,18,False,False,False,18,15
4,2,"[2, 1, 50, 49, 2]",2600,3,18,False,False,False,18,15
4,2,"[2, 50, 1, 50, 2]",300,4,18,False,False,False,18,14
4,2,"[2, 1, 50, 50, 2]",2652,3,18,False,False,False,18,15
4,2,"[2, 50, 2, 50, 2]",400,10,18,False,False,False,18,8
4,2,"[2, 3, 4, 9, 2]",72,18,18,True,False,True,18,0
4,2,"[2, 3, 12, 4, 2]",98,18,18,True,False,True,18,0
4,2,"[2, 4, 7, 2, 2]",54,12,18,False,False,True,18,6
4,2,"[2, 9, 10, 3, 2]",144,18,18,True,False,True,18,0
4,2,"[2, 2, 9, 9, 2]",121,12,18,False,False,True,18,6
4,2,"[2, 5, 6, 3, 2]",64,18,18,True,False,True,18,0
4,2,"[2, 5, 5, 5, 2]",70,18,18,True,False,True,18,0
4,2,"[2, 4, 11, 3, 2]",91,18,18,True,False,True,18,0
4,2,"[2, 4, 7, 3, 2]",63,18,18,True,False,True,18,0
4,2,"[2, 3, 11, 3, 2]",78,18,18,True,False,True,18,0
4,2,"[2, 7, 4, 2, 2]",54,12,18,False,False,True,18,6
4,2,"[2, 5, 7, 2, 2]",63,12,18,False,False,True,18,6
4,2,"[2, 11, 2, 2, 2]",52,10,18,False,False,True,18,8
4,2,"[2, 3, 10, 4, 2]",84,18,18,True,False,True,18,0
4,2,"[2, 4, 9, 2, 2]",66,12,18,False,False,True,18,6
4,2,"[2, 10, 8, 2, 2]",120,12,18,False,False,True,18,6
4,2,"[2, 8, 5, 4, 2]",84,18,18,True,False,True,18,0
4,2,"[2, 2, 11, 2, 2]",52,10,18,False,False,True,18,8
4,2,"[2, 6, 5, 4, 2]",70,18,18,True,False,True,18,0
4,2,"[2, 2, 12, 7, 2]",126,12,18,False,False,True,18,6
4,2,"[2, 3, 4, 4, 2]",42,18,18,True,False,True,18,0
4,2,"[2, 2, 11, 10, 2]",156,12,18,False,False,True,18,6
4,2,"[2, 2, 5, 12, 2]",98,12,18,False,False,True,18,6
4,2,"[2, 2, 6, 12, 2]",112,12,18,False,False,True,18,6
4,2,"[2, 5, 11, 2, 2]",91,12,18,False,False,True,18,6
4,2,"[2, 3, 3, 11, 2]",70,18,18,True,False,True,18,0
4,2,"[2, 2, 12, 11, 2]",182,12,18,False,False,True,18,6
4,2,"[2, 6, 9, 2, 2]",88,12,18,False,False,True,18,6
4,2,"[2, 6, 10, 2, 2]",96,12,18,False,False,True,18,6
4,2,"[2, 8, 9, 2, 2]",110,12,18,False,False,True,18,6
4,2,"[2, 3, 4, 3, 2]",36,18,18,True,False,True,18,0
4,2,"[2, 3, 3, 5, 2]",40,18,18,True,False,True,18,0
4,2,"[2, 12, 9, 2, 2]",154,12,18,False,False,True,18,6
4,2,"[2, 6, 11, 2, 2]",104,12,18,False,False,True,18,6
4,2,"[2, 7, 12, 2, 2]",126,12,18,False,False,True,18,6
4,2,"[2, 2, 9, 12, 2]",154,12,18,False,False,True,18,6
4,2,"[2, 12, 10, 2, 2]",168,12,18,False,False,True,18,6
4,2,"[2, 8, 11, 2, 2]",130,12,18,False,False,True,18,6
4,2,"[2, 2, 12, 12, 2]",196,12,18,False,False,True,18,6
4,2,"[2, 10, 12, 2, 2]",168,12,18,False,False,True,18,6
4,2,"[2, 12, 11, 2, 2]",182,12,18,False,False,True,18,6
4,2,"[2, 11, 12, 2, 2]",182,12,18,False,False,True,18,6
4,2,"[2, 12, 12, 2, 2]",196,12,18,False,False,True,18,6
4,2,"[2, 14, 9, 2, 2]",176,12,18,False,False,True,18,6
4,2,"[2, 2, 10, 15, 2]",204,12,18,False,False,True,18,6
4,2,"[2, 2, 2, 17, 2]",76,10,18,False,False,True,18,8
4,2,"[2, 2, 13, 10, 2]",180,12,18,False,False,True,18,6
4,2,"[2, 10, 15, 2, 2]",204,12,18,False,False,True,18,6
4,2,"[2, 7, 17, 2, 2]",171,12,18,False,False,True,18,6
4,2,"[2, 16, 3, 2, 2]",90,12,18,False,False,True,18,6
4,2,"[2, 14, 10, 2, 2]",192,12,18,False,False,True,18,6
4,2,"[2, 15, 12, 2, 2]",238,12,18,False,False,True,18,6
4,2,"[2, 15, 16, 2, 2]",306,12,18,False,False,True,18,6
4,2,"[2, 2, 16, 6, 2]",144,12,18,False,False,True,18,6
4,2,"[2, 2, 12, 15, 2]",238,12,18,False,False,True,18,6
4,2,"[2, 2, 14, 7, 2]",144,12,18,False,False,True,18,6
4,2,"[2, 15, 17, 2, 2]",323,12,18,False,False,True,18,6
4,2,"[2, 2, 15, 12, 2]",238,12,18,False,False,True,18,6
4,2,"[2, 2, 13, 15, 2]",255,12,18,False,False,True,18,6
4,2,"[2, 2, 15, 14, 2]",272,12,18,False,False,True,18,6
4,2,"[2, 16, 6, 2, 2]",144,12,18,False,False,True,18,6
4,2,"[2, 2, 17, 8, 2]",190,12,18,False,False,True,18,6
4,2,"[2, 2, 4, 17, 2]",114,12,18,False,False,True,18,6
4,2,"[2, 17, 2, 2, 2]",76,10,18,False,False,True,18,8
4,2,"[2, 2, 16, 17, 2]",342,12,18,False,False,True,18,6
4,2,"[2, 17, 5, 2, 2]",133,12,18,False,False,True,18,6
4,2,"[2, 16, 15, 2, 2]",306,12,18,False,False,True,18,6
4,2,"[2, 16, 17, 2, 2]",342,12,18,False,False,True,18,6
4,2,"[2, 17, 16, 2, 2]",342,12,18,False,False,True,18,6
4,2,"[2, 2, 17, 15, 2]",323,12,18,False,False,True,18,6
4,2,"[2, 2, 17, 16, 2]",342,12,18,False,False,True,18,6
4,2,"[2, 2, 17, 17, 2]",361,12,18,False,False,True,18,6
