h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect
2,8,"[1, 1, 7]",8,7,7,True,True,7,,,,,,,,,True,0
2,8,"[1, 150, 7]",1200,7,7,True,False,7,,,,,,,,,True,0
2,8,"[1, 50, 7]",400,7,7,True,False,7,,,,,,,,,True,0
2,8,"[1, 20, 7]",160,7,7,True,False,7,,,,,,,,,True,0
2,8,"[1, 18, 7]",144,7,7,True,False,7,,,,,,,,,True,0
2,8,"[1, 9, 7]",72,7,7,True,False,7,,,,,,,,,True,0
2,8,"[1, 4, 7]",32,7,7,True,False,7,,,,,,,,,True,0
2,8,"[1, 3, 7]",24,7,7,True,False,7,,,,,,,,,True,0
2,8,"[1, 2, 7]",16,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 1, 1, 7]",9,7,7,True,True,7,,,,,,,,,True,0
3,8,"[1, 72, 5, 7]",467,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 66, 3, 7]",285,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 50, 4, 7]",278,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 10, 3, 7]",61,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 117, 2, 7]",365,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 36, 2, 7]",122,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 28, 2, 7]",98,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 6, 3, 7]",45,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 23, 2, 7]",83,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 21, 2, 7]",77,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 7, 2, 7]",35,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 3, 2, 7]",23,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 35, 1, 7]",77,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 30, 1, 7]",67,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 17, 1, 7]",41,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 8, 1, 7]",23,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 2, 1, 7]",11,7,7,True,False,7,,,,,,,,,False,0
3,8,"[1, 214, 65, 7]",14579,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 90, 254, 7]",24728,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 33, 208, 7]",8353,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 6, 253, 7]",3295,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 132, 42, 7]",5970,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 67, 51, 7]",3841,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 52, 162, 7]",9610,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 26, 186, 7]",6164,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 179, 16, 7]",3155,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 34, 7, 7]",321,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 11, 219, 7]",3953,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 10, 71, 7]",1217,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 2, 188, 7]",1694,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 11, 31, 7]",569,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 2, 79, 7]",713,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 4, 65, 7]",719,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 32, 25, 7]",1007,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 26, 24, 7]",818,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 7, 16, 7]",231,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 4, 53, 7]",587,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 6, 8, 7]",110,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 2, 41, 7]",371,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 3, 12, 7]",123,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 2, 33, 7]",299,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 5, 9, 7]",113,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 2, 21, 7]",191,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 2, 16, 7]",146,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 3, 10, 7]",103,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 4, 4, 7]",48,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 3, 9, 7]",93,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 2, 3, 7]",29,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 2, 2, 7]",20,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 1, 44, 7]",353,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 1, 28, 7]",225,7,7,True,False,7,,,,,,,,,True,0
3,8,"[1, 1, 2, 7]",17,7,7,True,False,7,,,,,,,,,True,0
