h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,is_unimodal,expected_dimension,defect
2,9,"[5, 455, 7]",5460,5005,5005,True,True,True,5005,0
2,9,"[5, 429, 7]",5148,4719,5005,False,False,True,4719,0
2,9,"[5, 601, 7]",7212,5005,5005,True,False,True,5005,0
2,9,"[5, 447, 7]",5364,4917,5005,False,False,True,4917,0
2,9,"[5, 533, 7]",6396,5005,5005,True,False,True,5005,0
2,9,"[5, 451, 7]",5412,4961,5005,False,False,True,4961,0
2,9,"[5, 490, 7]",5880,5005,5005,True,False,True,5005,0
2,9,"[5, 470, 7]",5640,5005,5005,True,False,True,5005,0
2,9,"[5, 452, 7]",5424,4972,5005,False,False,True,4972,0
2,9,"[5, 453, 7]",5436,4983,5005,False,False,True,4983,0
2,9,"[5, 454, 7]",5448,4994,5005,False,False,True,4994,0
