h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect
2.0,7.0,"[2, 8, 9]",88.0,72.0,72.0,True,True,72,,,,,,,,,True,0.0
2.0,7.0,"[2, 1, 9]",11.0,10.0,72.0,False,False,10,0.0,62.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0580165999999735,nonfilling,[[8]],,False,0.0
2.0,7.0,"[2, 273, 9]",3003.0,72.0,72.0,True,False,72,,,,,,,,,True,0.0
2.0,7.0,"[2, 87, 9]",957.0,72.0,72.0,True,False,72,,,,,,,,,True,0.0
2.0,7.0,"[2, 67, 9]",737.0,72.0,72.0,True,False,72,,,,,,,,,True,0.0
2.0,7.0,"[2, 36, 9]",396.0,72.0,72.0,True,False,72,,,,,,,,,True,0.0
2.0,7.0,"[2, 24, 9]",264.0,72.0,72.0,True,False,72,,,,,,,,,True,0.0
2.0,7.0,"[2, 23, 9]",253.0,72.0,72.0,True,False,72,,,,,,,,,True,0.0
2.0,7.0,"[2, 14, 9]",154.0,72.0,72.0,True,False,72,,,,,,,,,True,0.0
2.0,7.0,"[2, 10, 9]",110.0,72.0,72.0,True,False,72,,,,,,,,,True,0.0
2.0,7.0,"[2, 7, 9]",77.0,70.0,72.0,False,False,70,,,,,,,,,True,0.0
2.0,7.0,"[2, 6, 9]",66.0,60.0,72.0,False,False,60,0.0,12.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4914229999994859,nonfilling,[[8]],,True,0.0
2.0,7.0,"[2, 5, 9]",55.0,50.0,72.0,False,False,50,0.0,22.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3793502999978955,nonfilling,[[8]],,True,0.0
2.0,7.0,"[2, 4, 9]",44.0,40.0,72.0,False,False,40,0.0,32.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2768343999996432,nonfilling,[[8]],,True,0.0
2.0,7.0,"[2, 3, 9]",33.0,30.0,72.0,False,False,30,0.0,42.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1700082999996084,nonfilling,[[8]],,True,0.0
2.0,7.0,"[2, 2, 9]",22.0,20.0,72.0,False,False,20,0.0,52.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1066753000013704,nonfilling,[[8]],,True,0.0
3.0,7.0,"[2, 5, 35, 9]",500.0,450.0,450.0,True,True,450,,,,,,,,,True,0.0
3.0,7.0,"[2, 6, 32, 9]",492.0,450.0,450.0,True,True,450,,,,,,,,,True,0.0
3.0,7.0,"[2, 4, 38, 9]",502.0,450.0,450.0,True,True,450,,,,,,,,,True,0.0
3.0,7.0,"[2, 8, 29, 9]",509.0,450.0,450.0,True,True,450,,,,,,,,,True,0.0
3.0,7.0,"[2, 7, 30, 9]",494.0,450.0,450.0,True,True,450,,,,,,,,,True,0.0
3.0,7.0,"[2, 1, 104, 9]",1042.0,10.0,450.0,False,False,450,,,,,,,,,False,440.0
3.0,7.0,"[2, 300, 4, 9]",1836.0,64.0,450.0,False,False,450,,,,,,,,,False,386.0
3.0,7.0,"[2, 1, 292, 9]",2922.0,10.0,450.0,False,False,450,,,,,,,,,False,440.0
3.0,7.0,"[2, 1, 300, 9]",3002.0,10.0,450.0,False,False,450,,,,,,,,,False,440.0
3.0,7.0,"[2, 1, 38, 9]",382.0,10.0,450.0,False,False,343,333.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8057134000009682,nonfilling,"[[4, 38]]",,False,333.0
3.0,7.0,"[2, 1, 37, 9]",372.0,10.0,450.0,False,False,334,324.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1578062000007776,nonfilling,"[[4, 38]]",,False,324.0
3.0,7.0,"[2, 1, 36, 9]",362.0,10.0,450.0,False,False,325,315.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.7120371000019077,nonfilling,"[[4, 38]]",,False,315.0
3.0,7.0,"[2, 1, 35, 9]",352.0,10.0,450.0,False,False,316,306.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.7833256000012625,nonfilling,"[[4, 38], [5, 35]]",,False,306.0
3.0,7.0,"[2, 1, 34, 9]",342.0,10.0,450.0,False,False,307,297.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6685128999997687,nonfilling,"[[4, 38], [5, 35]]",,False,297.0
3.0,7.0,"[2, 1, 33, 9]",332.0,10.0,450.0,False,False,298,288.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1741294999992533,nonfilling,"[[4, 38], [5, 35]]",,False,288.0
3.0,7.0,"[2, 1, 32, 9]",322.0,10.0,450.0,False,False,289,279.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6815537000002223,nonfilling,"[[4, 38], [5, 35], [6, 32]]",,False,279.0
3.0,7.0,"[2, 1, 31, 9]",312.0,10.0,450.0,False,False,280,270.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1421081000007689,nonfilling,"[[4, 38], [5, 35], [6, 32]]",,False,270.0
3.0,7.0,"[2, 1, 30, 9]",302.0,10.0,450.0,False,False,271,261.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5436542000024929,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30]]",,False,261.0
3.0,7.0,"[2, 1, 29, 9]",292.0,10.0,450.0,False,False,262,252.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2565370000011171,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,252.0
3.0,7.0,"[2, 1, 28, 9]",282.0,10.0,450.0,False,False,253,243.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6794738999997207,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,243.0
3.0,7.0,"[2, 1, 27, 9]",272.0,10.0,450.0,False,False,244,234.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3308298000010836,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,234.0
3.0,7.0,"[2, 1, 26, 9]",262.0,10.0,450.0,False,False,235,225.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1284269999996468,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,225.0
3.0,7.0,"[2, 1, 25, 9]",252.0,10.0,450.0,False,False,226,216.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4801397000010183,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,216.0
3.0,7.0,"[2, 1, 24, 9]",242.0,10.0,450.0,False,False,217,207.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2014395000005606,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,207.0
3.0,7.0,"[2, 1, 23, 9]",232.0,10.0,450.0,False,False,208,198.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8716759000017191,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,198.0
3.0,7.0,"[2, 1, 22, 9]",222.0,10.0,450.0,False,False,199,189.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5975526000001992,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,189.0
3.0,7.0,"[2, 1, 21, 9]",212.0,10.0,450.0,False,False,190,180.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1876086999982362,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,180.0
3.0,7.0,"[2, 1, 20, 9]",202.0,10.0,450.0,False,False,181,171.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.666052700002183,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,171.0
3.0,7.0,"[2, 1, 19, 9]",192.0,10.0,450.0,False,False,172,162.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8475737000007939,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,162.0
3.0,7.0,"[2, 1, 18, 9]",182.0,10.0,450.0,False,False,163,153.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4551868000016839,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,153.0
3.0,7.0,"[2, 1, 17, 9]",172.0,10.0,450.0,False,False,154,144.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2275566999996954,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,144.0
3.0,7.0,"[2, 1, 16, 9]",162.0,10.0,450.0,False,False,145,135.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0766567999999097,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,135.0
3.0,7.0,"[2, 1, 15, 9]",152.0,10.0,450.0,False,False,136,126.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6052976999999373,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,126.0
3.0,7.0,"[2, 1, 14, 9]",142.0,10.0,450.0,False,False,127,117.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4690418999998655,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,117.0
3.0,7.0,"[2, 8, 7, 9]",135.0,112.0,450.0,False,False,120,8.0,338.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5512830000006943,nonfilling,"[[8, 29]]",,False,8.0
3.0,7.0,"[2, 1, 13, 9]",132.0,10.0,450.0,False,False,118,108.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1981912999981432,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,108.0
3.0,7.0,"[2, 1, 12, 9]",122.0,10.0,450.0,False,False,109,99.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0907729999998991,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,99.0
3.0,7.0,"[2, 8, 6, 9]",118.0,96.0,450.0,False,False,104,8.0,354.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2034131000000343,nonfilling,"[[8, 29]]",,False,8.0
3.0,7.0,"[2, 1, 11, 9]",112.0,10.0,450.0,False,False,100,90.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.063568599998689,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,90.0
3.0,7.0,"[2, 7, 6, 9]",110.0,96.0,450.0,False,False,97,1.0,354.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1908343000031891,nonfilling,"[[7, 30], [8, 29]]",,False,1.0
3.0,7.0,"[2, 1, 10, 9]",102.0,10.0,450.0,False,False,91,81.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4906512000015937,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,81.0
3.0,7.0,"[2, 8, 5, 9]",101.0,80.0,450.0,False,False,88,8.0,370.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.046027899999899,nonfilling,"[[8, 29]]",,False,8.0
3.0,7.0,"[2, 7, 5, 9]",94.0,80.0,450.0,False,False,82,2.0,370.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.9400171000015688,nonfilling,"[[7, 30], [8, 29]]",,False,2.0
3.0,7.0,"[2, 1, 9, 9]",92.0,10.0,450.0,False,False,82,72.0,440.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.217034400000557,nonfilling,"[[4, 38], [5, 35], [6, 32], [7, 30], [8, 29]]",,False,72.0
3.0,7.0,"[2, 6, 5, 9]",87.0,76.0,450.0,False,False,76,0.0,374.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5157819999985804,nonfilling,"[[6, 32], [7, 30], [8, 29]]",,False,0.0
