h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,is_unimodal,expected_dimension,defect
3,2,"[8, 137, 10, 1]",2476,315,330,False,False,True,330,15
3,2,"[8, 150, 9, 1]",2559,288,330,False,False,True,330,42
3,2,"[8, 19, 148, 1]",3112,323,330,False,False,True,330,7
3,2,"[8, 18, 150, 1]",2994,297,330,False,False,True,330,33
3,2,"[8, 20, 20, 1]",580,330,330,True,False,True,330,0
3,2,"[8, 144, 10, 1]",2602,315,330,False,False,True,330,15
3,2,"[8, 20, 13, 1]",433,322,330,False,False,True,330,8
3,2,"[8, 20, 19, 1]",559,330,330,True,False,True,330,0
3,2,"[8, 20, 18, 1]",538,330,330,True,False,True,330,0
3,2,"[8, 148, 10, 1]",2674,315,330,False,False,True,330,15
3,2,"[8, 20, 14, 1]",454,329,330,False,False,True,330,1
3,2,"[8, 150, 10, 1]",2710,315,330,False,False,True,330,15
3,2,"[8, 19, 149, 1]",3132,323,330,False,False,True,330,7
3,2,"[8, 19, 150, 1]",3152,323,330,False,False,True,330,7
3,2,"[8, 21, 11, 1]",410,323,330,False,False,True,330,7
3,2,"[8, 13, 177, 1]",2582,182,330,False,False,True,330,148
3,2,"[8, 14, 159, 1]",2497,203,330,False,False,True,330,127
3,2,"[8, 18, 260, 1]",5084,297,330,False,False,True,330,33
3,2,"[8, 13, 271, 1]",3898,182,330,False,False,True,330,148
3,2,"[8, 214, 6, 1]",3002,201,330,False,False,True,330,129
3,2,"[8, 293, 2, 1]",2932,71,330,False,False,True,330,259
3,2,"[8, 241, 4, 1]",2896,138,330,False,False,True,330,192
3,2,"[8, 250, 8, 1]",4008,260,330,False,False,True,330,70
3,2,"[8, 268, 4, 1]",3220,138,330,False,False,True,330,192
3,2,"[8, 19, 210, 1]",4352,323,330,False,False,True,330,7
3,2,"[8, 10, 274, 1]",3094,125,330,False,False,True,330,205
3,2,"[8, 10, 288, 1]",3248,125,330,False,False,True,330,205
3,2,"[8, 16, 300, 1]",5228,248,330,False,False,True,330,82
3,2,"[8, 295, 6, 1]",4136,201,330,False,False,True,330,129
3,2,"[8, 291, 7, 1]",4372,231,330,False,False,True,330,99
3,2,"[8, 271, 10, 1]",4888,315,330,False,False,True,330,15
3,2,"[8, 300, 2, 1]",3002,71,330,False,False,True,330,259
3,2,"[8, 19, 241, 1]",4972,323,330,False,False,True,330,7
3,2,"[8, 19, 296, 1]",6072,323,330,False,False,True,330,7
3,2,"[8, 288, 10, 1]",5194,315,330,False,False,True,330,15
3,2,"[8, 17, 300, 1]",5536,272,330,False,False,True,330,58
3,2,"[8, 298, 4, 1]",3580,138,330,False,False,True,330,192
3,2,"[8, 299, 4, 1]",3592,138,330,False,False,True,330,192
3,2,"[8, 291, 8, 1]",4664,260,330,False,False,True,330,70
3,2,"[8, 300, 5, 1]",3905,170,330,False,False,True,330,160
3,2,"[8, 293, 8, 1]",4696,260,330,False,False,True,330,70
3,2,"[8, 295, 8, 1]",4728,260,330,False,False,True,330,70
3,2,"[8, 289, 9, 1]",4922,288,330,False,False,True,330,42
3,2,"[8, 297, 7, 1]",4462,231,330,False,False,True,330,99
3,2,"[8, 18, 300, 1]",5844,297,330,False,False,True,330,33
3,2,"[8, 300, 10, 1]",5410,315,330,False,False,True,330,15
3,2,"[8, 19, 300, 1]",6152,323,330,False,False,True,330,7
4,2,"[8, 136, 111, 139, 1]",31752,6435,6435,True,True,False,6435,0
4,2,"[8, 145, 41, 3, 1]",7231,987,6435,False,False,True,6435,5448
