h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,is_unimodal,expected_dimension,defect
2,9,"[7, 715, 1]",5720,5005,5005,True,True,True,5005,0
2,9,"[7, 4697, 1]",37576,5005,5005,True,False,True,5005,0
2,9,"[7, 1566, 1]",12528,5005,5005,True,False,True,5005,0
2,9,"[7, 984, 1]",7872,5005,5005,True,False,True,5005,0
2,9,"[7, 634, 1]",5072,4438,5005,False,False,True,4438,0
2,9,"[7, 914, 1]",7312,5005,5005,True,False,True,5005,0
2,9,"[7, 910, 1]",7280,5005,5005,True,False,True,5005,0
2,9,"[7, 706, 1]",5648,4942,5005,False,False,True,4942,0
2,9,"[7, 798, 1]",6384,5005,5005,True,False,True,5005,0
2,9,"[7, 724, 1]",5792,5005,5005,True,False,True,5005,0
2,9,"[7, 721, 1]",5768,5005,5005,True,False,True,5005,0
2,9,"[7, 718, 1]",5744,5005,5005,True,False,True,5005,0
2,9,"[7, 707, 1]",5656,4949,5005,False,False,True,4949,0
2,9,"[7, 709, 1]",5672,4963,5005,False,False,True,4963,0
2,9,"[7, 714, 1]",5712,4998,5005,False,False,True,4998,0
2,9,"[7, 716, 1]",5728,5005,5005,True,False,True,5005,0
