h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect
2,8,"[1, 1, 9]",10,9,9,True,True,9,,,,,,,,,True,0
2,8,"[1, 262, 9]",2620,9,9,True,False,9,,,,,,,,,True,0
2,8,"[1, 242, 9]",2420,9,9,True,False,9,,,,,,,,,True,0
2,8,"[1, 85, 9]",850,9,9,True,False,9,,,,,,,,,True,0
2,8,"[1, 53, 9]",530,9,9,True,False,9,,,,,,,,,True,0
2,8,"[1, 14, 9]",140,9,9,True,False,9,,,,,,,,,True,0
2,8,"[1, 11, 9]",110,9,9,True,False,9,,,,,,,,,True,0
2,8,"[1, 9, 9]",90,9,9,True,False,9,,,,,,,,,True,0
2,8,"[1, 2, 9]",20,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 1, 1, 9]",11,9,9,True,True,9,,,,,,,,,True,0
3,8,"[1, 194, 6, 9]",1412,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 117, 2, 9]",369,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 44, 7, 9]",415,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 86, 3, 9]",371,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 44, 3, 9]",203,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 38, 6, 9]",320,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 29, 2, 9]",105,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 28, 3, 9]",139,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 26, 6, 9]",236,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 20, 5, 9]",165,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 21, 2, 9]",81,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 18, 7, 9]",207,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 15, 7, 9]",183,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 14, 3, 9]",83,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 10, 2, 9]",48,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 7, 2, 9]",39,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 5, 3, 9]",47,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 69, 1, 9]",147,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 44, 1, 9]",97,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 23, 1, 9]",55,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 5, 1, 9]",19,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 3, 1, 9]",15,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 2, 1, 9]",13,9,9,True,False,9,,,,,,,,,False,0
3,8,"[1, 261, 229, 9]",62091,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 6, 276, 9]",4146,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 266, 64, 9]",17866,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 239, 252, 9]",62735,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 207, 114, 9]",24831,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 65, 209, 9]",15531,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 103, 206, 9]",23175,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 55, 149, 9]",9591,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 116, 94, 9]",11866,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 194, 60, 9]",12374,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 25, 151, 9]",5159,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 19, 89, 9]",2511,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 43, 77, 9]",4047,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 27, 63, 9]",2295,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 2, 237, 9]",2609,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 131, 21, 9]",3071,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 60, 51, 9]",3579,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 15, 116, 9]",2799,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 23, 57, 9]",1847,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 41, 42, 9]",2141,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 18, 88, 9]",2394,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 51, 35, 9]",2151,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 15, 105, 9]",2535,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 10, 207, 9]",3943,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 14, 17, 9]",405,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 2, 161, 9]",1773,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 6, 111, 9]",1671,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 72, 10, 9]",882,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 20, 14, 9]",426,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 11, 85, 9]",1711,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 7, 92, 9]",1479,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 5, 27, 9]",383,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 14, 9, 9]",221,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 2, 143, 9]",1575,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 3, 52, 9]",627,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 8, 25, 9]",433,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 13, 22, 9]",497,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 12, 24, 9]",516,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 2, 47, 9]",519,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 11, 23, 9]",471,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 2, 30, 9]",332,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 7, 17, 9]",279,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 12, 15, 9]",327,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 3, 14, 9]",171,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 4, 13, 9]",173,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 12, 12, 9]",264,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 9, 9, 9]",171,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 5, 11, 9]",159,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 4, 7, 9]",95,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 2, 6, 9]",68,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 2, 2, 9]",24,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 1, 227, 9]",2271,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 1, 11, 9]",111,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 1, 5, 9]",51,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 1, 4, 9]",41,9,9,True,False,9,,,,,,,,,True,0
3,8,"[1, 1, 3, 9]",31,9,9,True,False,9,,,,,,,,,True,0
