h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect
2,2,"[1, 1, 8]",9,8,8,True,True,8,,,,,,,,,True,0
2,2,"[1, 257, 8]",2313,8,8,True,False,8,,,,,,,,,True,0
2,2,"[1, 247, 8]",2223,8,8,True,False,8,,,,,,,,,True,0
2,2,"[1, 157, 8]",1413,8,8,True,False,8,,,,,,,,,True,0
2,2,"[1, 26, 8]",234,8,8,True,False,8,,,,,,,,,True,0
2,2,"[1, 7, 8]",63,8,8,True,False,8,,,,,,,,,True,0
2,2,"[1, 6, 8]",54,8,8,True,False,8,,,,,,,,,True,0
2,2,"[1, 2, 8]",18,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 1, 1, 8]",10,8,8,True,True,8,,,,,,,,,True,0
3,2,"[1, 93, 7, 8]",800,8,8,True,False,8,,,,,,,,,False,0
3,2,"[1, 235, 5, 8]",1450,8,8,True,False,8,,,,,,,,,False,0
3,2,"[1, 143, 3, 8]",596,8,8,True,False,8,,,,,,,,,False,0
3,2,"[1, 59, 3, 8]",260,8,8,True,False,8,,,,,,,,,False,0
3,2,"[1, 20, 7, 8]",216,8,8,True,False,8,,,,,,,,,False,0
3,2,"[1, 23, 3, 8]",116,8,8,True,False,8,,,,,,,,,False,0
3,2,"[1, 29, 2, 8]",103,8,8,True,False,8,,,,,,,,,False,0
3,2,"[1, 11, 2, 8]",49,8,8,True,False,8,,,,,,,,,False,0
3,2,"[1, 10, 2, 8]",46,8,8,True,False,8,,,,,,,,,False,0
3,2,"[1, 4, 2, 8]",28,8,8,True,False,8,,,,,,,,,False,0
3,2,"[1, 3, 2, 8]",25,8,8,True,False,8,,,,,,,,,False,0
3,2,"[1, 145, 1, 8]",298,8,8,True,False,8,,,,,,,,,False,0
3,2,"[1, 45, 1, 8]",98,8,8,True,False,8,,,,,,,,,False,0
3,2,"[1, 38, 1, 8]",84,8,8,True,False,8,,,,,,,,,False,0
3,2,"[1, 21, 90, 8]",2631,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 248, 61, 8]",15864,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 49, 37, 8]",2158,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 15, 111, 8]",2568,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 53, 14, 8]",907,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 47, 28, 8]",1587,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 14, 159, 8]",3512,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 20, 21, 8]",608,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 6, 159, 8]",2232,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 17, 24, 8]",617,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 6, 116, 8]",1630,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 8, 97, 8]",1560,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 5, 261, 8]",3398,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 5, 199, 8]",2592,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 4, 14, 8]",172,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 2, 93, 8]",932,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 2, 53, 8]",532,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 4, 5, 8]",64,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 2, 10, 8]",102,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 2, 3, 8]",32,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 2, 2, 8]",22,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 1, 21, 8]",190,8,8,True,False,8,,,,,,,,,True,0
3,2,"[1, 1, 19, 8]",172,8,8,True,False,8,,,,,,,,,True,0
