h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,is_unimodal,defect
3.0,8.0,"[2, 1, 65, 3]",262.0,4.0,195.0,False,False,195,,,,,,,,False,191.0
3.0,8.0,"[2, 278, 2, 3]",1118.0,22.0,195.0,False,False,195,,,,,,,,False,173.0
3.0,8.0,"[2, 297, 1, 3]",894.0,11.0,195.0,False,False,195,,,,,,,,False,184.0
3.0,8.0,"[2, 1, 32, 3]",130.0,4.0,195.0,False,False,97,93.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.051453300000503,nonfilling,"[[4, 32]]",False,93.0
3.0,8.0,"[2, 1, 31, 3]",126.0,4.0,195.0,False,False,94,90.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0522704000013618,nonfilling,"[[4, 32]]",False,90.0
3.0,8.0,"[2, 1, 30, 3]",122.0,4.0,195.0,False,False,91,87.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0565703000011126,nonfilling,"[[4, 32]]",False,87.0
3.0,8.0,"[2, 1, 29, 3]",118.0,4.0,195.0,False,False,88,84.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.065066500001194,nonfilling,"[[4, 32]]",False,84.0
3.0,8.0,"[2, 1, 28, 3]",114.0,4.0,195.0,False,False,85,81.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0696576000009372,nonfilling,"[[4, 32], [5, 28]]",False,81.0
3.0,8.0,"[2, 1, 27, 3]",110.0,4.0,195.0,False,False,82,78.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0576473000000987,nonfilling,"[[4, 32], [5, 28]]",False,78.0
3.0,8.0,"[2, 1, 26, 3]",106.0,4.0,195.0,False,False,79,75.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0639693000011902,nonfilling,"[[4, 32], [5, 28]]",False,75.0
3.0,8.0,"[2, 1, 25, 3]",102.0,4.0,195.0,False,False,76,72.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0672770999990461,nonfilling,"[[4, 32], [5, 28]]",False,72.0
3.0,8.0,"[2, 1, 24, 3]",98.0,4.0,195.0,False,False,73,69.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0638707999987673,nonfilling,"[[4, 32], [5, 28], [6, 24]]",False,69.0
3.0,8.0,"[2, 1, 23, 3]",94.0,4.0,195.0,False,False,70,66.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0443757000011828,nonfilling,"[[4, 32], [5, 28], [6, 24]]",False,66.0
3.0,8.0,"[2, 1, 22, 3]",90.0,4.0,195.0,False,False,67,63.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0589030999999522,nonfilling,"[[4, 32], [5, 28], [6, 24]]",False,63.0
3.0,8.0,"[2, 1, 21, 3]",86.0,4.0,195.0,False,False,64,60.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0458707000016147,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21]]",False,60.0
3.0,8.0,"[2, 1, 20, 3]",82.0,4.0,195.0,False,False,61,57.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0444112999994104,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21]]",False,57.0
3.0,8.0,"[2, 1, 19, 3]",78.0,4.0,195.0,False,False,58,54.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0423420999995869,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19]]",False,54.0
3.0,8.0,"[2, 1, 18, 3]",74.0,4.0,195.0,False,False,55,51.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0408179000005475,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,51.0
3.0,8.0,"[2, 1, 17, 3]",70.0,4.0,195.0,False,False,52,48.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0433182999986456,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,48.0
3.0,8.0,"[2, 1, 16, 3]",66.0,4.0,195.0,False,False,49,45.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0413340999984939,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,45.0
3.0,8.0,"[2, 1, 15, 3]",62.0,4.0,195.0,False,False,46,42.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0501051999999617,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,42.0
3.0,8.0,"[2, 1, 14, 3]",58.0,4.0,195.0,False,False,43,39.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0419660999996267,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,39.0
3.0,8.0,"[2, 1, 13, 3]",54.0,4.0,195.0,False,False,40,36.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0465822999994998,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,36.0
3.0,8.0,"[2, 1, 12, 3]",50.0,4.0,195.0,False,False,37,33.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.042857799999183,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,33.0
3.0,8.0,"[2, 1, 11, 3]",46.0,4.0,195.0,False,False,34,30.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0351363000008859,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,30.0
3.0,8.0,"[2, 1, 10, 3]",42.0,4.0,195.0,False,False,31,27.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0355141999989427,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,27.0
3.0,8.0,"[2, 9, 2, 3]",42.0,22.0,195.0,False,False,31,9.0,173.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0570840000000316,nonfilling,"[[9, 18]]",False,9.0
3.0,8.0,"[2, 1, 9, 3]",38.0,4.0,195.0,False,False,28,24.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.038517299999512,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,24.0
3.0,8.0,"[2, 8, 2, 3]",38.0,22.0,195.0,False,False,28,6.0,173.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0659325000015087,nonfilling,"[[8, 19], [9, 18]]",False,6.0
3.0,8.0,"[2, 1, 8, 3]",34.0,4.0,195.0,False,False,25,21.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0196837000003142,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,21.0
3.0,8.0,"[2, 7, 2, 3]",34.0,22.0,195.0,False,False,25,3.0,173.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.03482140000051,nonfilling,"[[7, 21], [8, 19], [9, 18]]",False,3.0
3.0,8.0,"[2, 9, 1, 3]",30.0,11.0,195.0,False,False,20,9.0,184.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0283686999991914,nonfilling,"[[9, 18]]",False,9.0
3.0,8.0,"[2, 1, 7, 3]",30.0,4.0,195.0,False,False,22,18.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0199205000008078,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,18.0
3.0,8.0,"[2, 6, 2, 3]",30.0,22.0,195.0,False,False,22,0.0,173.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0360478000002331,nonfilling,"[[6, 24], [7, 21], [8, 19], [9, 18]]",False,0.0
3.0,8.0,"[2, 8, 1, 3]",27.0,11.0,195.0,False,False,18,7.0,184.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0245171999995363,nonfilling,"[[8, 19], [9, 18]]",False,7.0
3.0,8.0,"[2, 1, 6, 3]",26.0,4.0,195.0,False,False,19,15.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0211684999994758,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,15.0
3.0,8.0,"[2, 5, 2, 3]",26.0,19.0,195.0,False,False,19,0.0,176.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0403662999997322,nonfilling,"[[5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,0.0
3.0,8.0,"[2, 7, 1, 3]",24.0,11.0,195.0,False,False,16,5.0,184.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0253468999999313,nonfilling,"[[7, 21], [8, 19], [9, 18]]",False,5.0
3.0,8.0,"[2, 1, 5, 3]",22.0,4.0,195.0,False,False,16,12.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0158136999998532,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,12.0
3.0,8.0,"[2, 4, 2, 3]",22.0,16.0,195.0,False,False,16,0.0,179.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0349187000010715,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,0.0
3.0,8.0,"[2, 6, 1, 3]",21.0,11.0,195.0,False,False,14,3.0,184.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0258960999999544,nonfilling,"[[6, 24], [7, 21], [8, 19], [9, 18]]",False,3.0
3.0,8.0,"[2, 5, 1, 3]",18.0,11.0,195.0,False,False,12,1.0,184.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0268618999998579,nonfilling,"[[5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,1.0
3.0,8.0,"[2, 1, 4, 3]",18.0,4.0,195.0,False,False,13,9.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0163143999998283,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,9.0
3.0,8.0,"[2, 3, 2, 3]",18.0,13.0,195.0,False,False,13,0.0,182.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0229015999993862,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,0.0
3.0,8.0,"[2, 4, 1, 3]",15.0,10.0,195.0,False,False,10,0.0,185.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0195918000008532,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,0.0
3.0,8.0,"[2, 1, 3, 3]",14.0,4.0,195.0,False,False,10,6.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0160312999996676,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,6.0
3.0,8.0,"[2, 3, 1, 3]",12.0,8.0,195.0,False,False,8,0.0,187.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0198080999998637,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,0.0
3.0,8.0,"[2, 1, 2, 3]",10.0,4.0,195.0,False,False,7,3.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0132229999999253,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,3.0
3.0,8.0,"[2, 2, 1, 3]",9.0,6.0,195.0,False,False,6,0.0,189.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0153927999999723,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,0.0
3.0,8.0,"[2, 1, 1, 3]",6.0,4.0,195.0,False,False,4,0.0,191.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0116884999988542,nonfilling,"[[4, 32], [5, 28], [6, 24], [7, 21], [8, 19], [9, 18]]",False,0.0
3.0,8.0,"[2, 106, 107, 3]",11875.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 81, 54, 3]",4698.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 219, 26, 3]",6210.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 9, 217, 3]",2622.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 169, 4, 3]",1026.0,44.0,195.0,False,False,195,,,,,,,,True,151.0
3.0,8.0,"[2, 69, 11, 3]",930.0,121.0,195.0,False,False,195,,,,,,,,True,74.0
3.0,8.0,"[2, 90, 35, 3]",3435.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 44, 95, 3]",4553.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 55, 28, 3]",1734.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 91, 8, 3]",934.0,88.0,195.0,False,False,195,,,,,,,,True,107.0
3.0,8.0,"[2, 23, 134, 3]",3530.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 27, 99, 3]",3024.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 93, 27, 3]",2778.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 5, 275, 3]",2210.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 129, 26, 3]",3690.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 40, 73, 3]",3219.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 6, 68, 3]",624.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 108, 13, 3]",1659.0,143.0,195.0,False,False,195,,,,,,,,True,52.0
3.0,8.0,"[2, 60, 25, 3]",1695.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 5, 143, 3]",1154.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 40, 35, 3]",1585.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 265, 13, 3]",4014.0,143.0,195.0,False,False,195,,,,,,,,True,52.0
3.0,8.0,"[2, 51, 15, 3]",912.0,165.0,195.0,False,False,195,,,,,,,,True,30.0
3.0,8.0,"[2, 206, 20, 3]",4592.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 24, 28, 3]",804.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 55, 22, 3]",1386.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 154, 21, 3]",3605.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 9, 32, 3]",402.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 185, 15, 3]",3190.0,165.0,195.0,False,False,195,,,,,,,,True,30.0
3.0,8.0,"[2, 276, 11, 3]",3621.0,121.0,195.0,False,False,195,,,,,,,,True,74.0
3.0,8.0,"[2, 57, 16, 3]",1074.0,176.0,195.0,False,False,195,,,,,,,,True,19.0
3.0,8.0,"[2, 2, 241, 3]",1209.0,29.0,195.0,False,False,195,,,,,,,,True,166.0
3.0,8.0,"[2, 39, 23, 3]",1044.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 5, 102, 3]",826.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 4, 93, 3]",659.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 62, 20, 3]",1424.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 212, 18, 3]",4294.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 4, 68, 3]",484.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 7, 53, 3]",544.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 23, 29, 3]",800.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 157, 17, 3]",3034.0,187.0,195.0,False,False,195,,,,,,,,True,8.0
3.0,8.0,"[2, 216, 14, 3]",3498.0,154.0,195.0,False,False,195,,,,,,,,True,41.0
3.0,8.0,"[2, 17, 18, 3]",394.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 265, 15, 3]",4550.0,165.0,195.0,False,False,195,,,,,,,,True,30.0
3.0,8.0,"[2, 15, 22, 3]",426.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 10, 29, 3]",397.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 211, 16, 3]",3846.0,176.0,195.0,False,False,195,,,,,,,,True,19.0
3.0,8.0,"[2, 4, 43, 3]",309.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 3, 194, 3]",1170.0,135.0,195.0,False,False,195,,,,,,,,True,60.0
3.0,8.0,"[2, 3, 256, 3]",1542.0,135.0,195.0,False,False,195,,,,,,,,True,60.0
3.0,8.0,"[2, 270, 15, 3]",4635.0,165.0,195.0,False,False,195,,,,,,,,True,30.0
3.0,8.0,"[2, 7, 34, 3]",354.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 299, 17, 3]",5732.0,187.0,195.0,False,False,195,,,,,,,,True,8.0
3.0,8.0,"[2, 11, 27, 3]",400.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 9, 29, 3]",366.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 2, 300, 3]",1504.0,29.0,195.0,False,False,195,,,,,,,,True,166.0
3.0,8.0,"[2, 8, 29, 3]",335.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 3, 282, 3]",1698.0,135.0,195.0,False,False,195,,,,,,,,True,60.0
3.0,8.0,"[2, 4, 29, 3]",211.0,178.0,195.0,False,False,178,,,,,,,,True,0.0
3.0,8.0,"[2, 12, 18, 3]",294.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 9, 26, 3]",330.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 10, 18, 3]",254.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 300, 11, 3]",3933.0,121.0,195.0,False,False,195,,,,,,,,True,74.0
3.0,8.0,"[2, 5, 26, 3]",218.0,187.0,195.0,False,False,187,,,,,,,,True,0.0
3.0,8.0,"[2, 300, 13, 3]",4539.0,143.0,195.0,False,False,195,,,,,,,,True,52.0
3.0,8.0,"[2, 5, 38, 3]",314.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 7, 28, 3]",294.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 3, 290, 3]",1746.0,135.0,195.0,False,False,195,,,,,,,,True,60.0
3.0,8.0,"[2, 4, 35, 3]",253.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 5, 27, 3]",226.0,194.0,195.0,False,False,194,,,,,,,,True,0.0
3.0,8.0,"[2, 4, 33, 3]",239.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 9, 19, 3]",246.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 3, 297, 3]",1788.0,135.0,195.0,False,False,195,,,,,,,,True,60.0
3.0,8.0,"[2, 6, 30, 3]",282.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 6, 29, 3]",273.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 5, 31, 3]",258.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 6, 23, 3]",219.0,190.0,195.0,False,False,190,,,,,,,,True,0.0
3.0,8.0,"[2, 7, 26, 3]",274.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 300, 17, 3]",5751.0,187.0,195.0,False,False,195,,,,,,,,True,8.0
3.0,8.0,"[2, 4, 31, 3]",225.0,190.0,195.0,False,False,190,,,,,,,,True,0.0
3.0,8.0,"[2, 3, 299, 3]",1800.0,135.0,195.0,False,False,195,,,,,,,,True,60.0
3.0,8.0,"[2, 8, 22, 3]",258.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 8, 18, 3]",214.0,188.0,195.0,False,False,188,,,,,,,,True,0.0
3.0,8.0,"[2, 7, 23, 3]",244.0,195.0,195.0,True,False,195,,,,,,,,True,0.0
3.0,8.0,"[2, 3, 300, 3]",1806.0,135.0,195.0,False,False,195,,,,,,,,True,60.0
3.0,8.0,"[2, 7, 19, 3]",204.0,178.0,195.0,False,False,178,,,,,,,,True,0.0
3.0,8.0,"[2, 7, 20, 3]",214.0,187.0,195.0,False,False,187,,,,,,,,True,0.0
3.0,8.0,"[2, 9, 17, 3]",222.0,187.0,195.0,False,False,195,8.0,8.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2154467000000295,nonfilling,"[[9, 18]]",True,8.0
3.0,8.0,"[2, 4, 30, 3]",218.0,184.0,195.0,False,False,184,0.0,11.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",14.948358800000278,nonfilling,"[[4, 32]]",True,0.0
3.0,8.0,"[2, 5, 25, 3]",210.0,180.0,195.0,False,False,180,0.0,15.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",15.908475100000942,nonfilling,"[[5, 28]]",True,0.0
3.0,8.0,"[2, 6, 22, 3]",210.0,182.0,195.0,False,False,182,0.0,13.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",16.235817800001314,nonfilling,"[[6, 24]]",True,0.0
3.0,8.0,"[2, 9, 16, 3]",210.0,176.0,195.0,False,False,185,9.0,19.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.9493507999995928,nonfilling,"[[9, 18]]",True,9.0
3.0,8.0,"[2, 4, 28, 3]",204.0,172.0,195.0,False,False,172,0.0,23.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2990110000009736,nonfilling,"[[4, 32], [5, 28]]",True,0.0
3.0,8.0,"[2, 8, 17, 3]",203.0,178.0,195.0,False,False,178,0.0,17.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2986816000011458,nonfilling,"[[8, 19], [9, 18]]",True,0.0
3.0,8.0,"[2, 5, 24, 3]",202.0,173.0,195.0,False,False,173,0.0,22.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.281906500000332,nonfilling,"[[5, 28], [6, 24]]",True,0.0
3.0,8.0,"[2, 6, 21, 3]",201.0,174.0,195.0,False,False,174,0.0,21.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2975098000006255,nonfilling,"[[6, 24], [7, 21]]",True,0.0
3.0,8.0,"[2, 3, 32, 3]",198.0,135.0,195.0,False,False,163,28.0,60.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2507961999999679,nonfilling,"[[4, 32]]",True,28.0
3.0,8.0,"[2, 9, 15, 3]",198.0,165.0,195.0,False,False,174,9.0,30.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2307832999995298,nonfilling,"[[9, 18]]",True,9.0
3.0,8.0,"[2, 4, 27, 3]",197.0,166.0,195.0,False,False,166,0.0,29.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1935866000003443,nonfilling,"[[4, 32], [5, 28]]",True,0.0
