h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect
2.0,7.0,"[2, 8, 8]",80.0,64.0,64.0,True,True,64,,,,,,,,,True,0.0
2.0,7.0,"[2, 1, 8]",10.0,9.0,64.0,False,False,9,0.0,55.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0250162999982421,nonfilling,[[8]],,False,0.0
2.0,7.0,"[2, 165, 8]",1650.0,64.0,64.0,True,False,64,,,,,,,,,True,0.0
2.0,7.0,"[2, 158, 8]",1580.0,64.0,64.0,True,False,64,,,,,,,,,True,0.0
2.0,7.0,"[2, 112, 8]",1120.0,64.0,64.0,True,False,64,,,,,,,,,True,0.0
2.0,7.0,"[2, 81, 8]",810.0,64.0,64.0,True,False,64,,,,,,,,,True,0.0
2.0,7.0,"[2, 28, 8]",280.0,64.0,64.0,True,False,64,,,,,,,,,True,0.0
2.0,7.0,"[2, 25, 8]",250.0,64.0,64.0,True,False,64,,,,,,,,,True,0.0
2.0,7.0,"[2, 13, 8]",130.0,64.0,64.0,True,False,64,,,,,,,,,True,0.0
2.0,7.0,"[2, 7, 8]",70.0,63.0,64.0,False,False,63,,,,,,,,,True,0.0
2.0,7.0,"[2, 6, 8]",60.0,54.0,64.0,False,False,54,0.0,10.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1081868000001122,nonfilling,[[8]],,True,0.0
2.0,7.0,"[2, 5, 8]",50.0,45.0,64.0,False,False,45,0.0,19.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.097148400000151,nonfilling,[[8]],,True,0.0
2.0,7.0,"[2, 4, 8]",40.0,36.0,64.0,False,False,36,0.0,28.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0581071000015072,nonfilling,[[8]],,True,0.0
2.0,7.0,"[2, 3, 8]",30.0,27.0,64.0,False,False,27,0.0,37.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0422887000022456,nonfilling,[[8]],,True,0.0
2.0,7.0,"[2, 2, 8]",20.0,18.0,64.0,False,False,18,0.0,46.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0464160000010451,nonfilling,[[8]],,True,0.0
3.0,7.0,"[2, 4, 36, 8]",440.0,400.0,400.0,True,True,400,,,,,,,,,True,0.0
3.0,7.0,"[2, 8, 27, 8]",448.0,400.0,400.0,True,True,400,,,,,,,,,True,0.0
3.0,7.0,"[2, 6, 31, 8]",446.0,400.0,400.0,True,True,400,,,,,,,,,True,0.0
3.0,7.0,"[2, 7, 29, 8]",449.0,400.0,400.0,True,True,400,,,,,,,,,True,0.0
3.0,7.0,"[2, 5, 33, 8]",439.0,400.0,400.0,True,True,400,,,,,,,,,True,0.0
3.0,7.0,"[2, 212, 5, 8]",1524.0,75.0,400.0,False,False,400,,,,,,,,,False,325.0
3.0,7.0,"[2, 292, 6, 8]",2384.0,90.0,400.0,False,False,400,,,,,,,,,False,310.0
3.0,7.0,"[2, 299, 1, 8]",905.0,15.0,400.0,False,False,400,,,,,,,,,False,385.0
3.0,7.0,"[2, 1, 298, 8]",2684.0,9.0,400.0,False,False,400,,,,,,,,,False,391.0
3.0,7.0,"[2, 1, 36, 8]",326.0,9.0,400.0,False,False,289,280.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3499351999998907,nonfilling,"[[4, 36]]",,False,280.0
3.0,7.0,"[2, 1, 35, 8]",317.0,9.0,400.0,False,False,281,272.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4198773999996774,nonfilling,"[[4, 36]]",,False,272.0
3.0,7.0,"[2, 1, 34, 8]",308.0,9.0,400.0,False,False,273,264.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2026140999987546,nonfilling,"[[4, 36]]",,False,264.0
3.0,7.0,"[2, 1, 33, 8]",299.0,9.0,400.0,False,False,265,256.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2412994999976945,nonfilling,"[[4, 36], [5, 33]]",,False,256.0
3.0,7.0,"[2, 1, 32, 8]",290.0,9.0,400.0,False,False,257,248.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.554092500002298,nonfilling,"[[4, 36], [5, 33]]",,False,248.0
3.0,7.0,"[2, 1, 31, 8]",281.0,9.0,400.0,False,False,249,240.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1802485000007436,nonfilling,"[[4, 36], [5, 33], [6, 31]]",,False,240.0
3.0,7.0,"[2, 1, 30, 8]",272.0,9.0,400.0,False,False,241,232.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1421405000000959,nonfilling,"[[4, 36], [5, 33], [6, 31]]",,False,232.0
3.0,7.0,"[2, 1, 29, 8]",263.0,9.0,400.0,False,False,233,224.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2419276000000536,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29]]",,False,224.0
3.0,7.0,"[2, 1, 28, 8]",254.0,9.0,400.0,False,False,225,216.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3640779999986989,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29]]",,False,216.0
3.0,7.0,"[2, 1, 27, 8]",245.0,9.0,400.0,False,False,217,208.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5377654000003531,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,208.0
3.0,7.0,"[2, 1, 26, 8]",236.0,9.0,400.0,False,False,209,200.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1898623999986739,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,200.0
3.0,7.0,"[2, 1, 25, 8]",227.0,9.0,400.0,False,False,201,192.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5559957000004943,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,192.0
3.0,7.0,"[2, 1, 24, 8]",218.0,9.0,400.0,False,False,193,184.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2730546999991929,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,184.0
3.0,7.0,"[2, 1, 23, 8]",209.0,9.0,400.0,False,False,185,176.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1820614000025671,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,176.0
3.0,7.0,"[2, 1, 22, 8]",200.0,9.0,400.0,False,False,177,168.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4584180999991076,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,168.0
3.0,7.0,"[2, 1, 21, 8]",191.0,9.0,400.0,False,False,169,160.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.169475800001237,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,160.0
3.0,7.0,"[2, 1, 20, 8]",182.0,9.0,400.0,False,False,161,152.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1295048000029055,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,152.0
3.0,7.0,"[2, 1, 19, 8]",173.0,9.0,400.0,False,False,153,144.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3642316000004939,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,144.0
3.0,7.0,"[2, 1, 18, 8]",164.0,9.0,400.0,False,False,145,136.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.227676500002417,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,136.0
3.0,7.0,"[2, 1, 17, 8]",155.0,9.0,400.0,False,False,137,128.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1133394999997108,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,128.0
3.0,7.0,"[2, 1, 16, 8]",146.0,9.0,400.0,False,False,129,120.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3669128000001365,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,120.0
3.0,7.0,"[2, 1, 15, 8]",137.0,9.0,400.0,False,False,121,112.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2019089999994321,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,112.0
3.0,7.0,"[2, 1, 14, 8]",128.0,9.0,400.0,False,False,113,104.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1656698000006145,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,104.0
3.0,7.0,"[2, 8, 7, 8]",128.0,105.0,400.0,False,False,113,8.0,295.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5888128999977198,nonfilling,"[[8, 27]]",,False,8.0
3.0,7.0,"[2, 1, 13, 8]",119.0,9.0,400.0,False,False,105,96.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0972854000028746,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,96.0
3.0,7.0,"[2, 8, 6, 8]",112.0,90.0,400.0,False,False,98,8.0,310.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1606212999977287,nonfilling,"[[8, 27]]",,False,8.0
3.0,7.0,"[2, 1, 12, 8]",110.0,9.0,400.0,False,False,97,88.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0636238999977649,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,88.0
3.0,7.0,"[2, 7, 6, 8]",104.0,90.0,400.0,False,False,91,1.0,310.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.818276900001365,nonfilling,"[[7, 29], [8, 27]]",,False,1.0
3.0,7.0,"[2, 1, 11, 8]",101.0,9.0,400.0,False,False,89,80.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3447164999997767,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,80.0
3.0,7.0,"[2, 8, 5, 8]",96.0,75.0,400.0,False,False,83,8.0,325.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5790971000024001,nonfilling,"[[8, 27]]",,False,8.0
3.0,7.0,"[2, 1, 10, 8]",92.0,9.0,400.0,False,False,81,72.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1890912000017124,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,72.0
3.0,7.0,"[2, 7, 5, 8]",89.0,75.0,400.0,False,False,77,2.0,325.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5088428000017302,nonfilling,"[[7, 29], [8, 27]]",,False,2.0
3.0,7.0,"[2, 1, 9, 8]",83.0,9.0,400.0,False,False,73,64.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.174284799999441,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,64.0
3.0,7.0,"[2, 6, 5, 8]",82.0,71.0,400.0,False,False,71,0.0,329.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3579106999968644,nonfilling,"[[6, 31], [7, 29], [8, 27]]",,False,0.0
3.0,7.0,"[2, 8, 4, 8]",80.0,60.0,400.0,False,False,68,8.0,340.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2925076999999874,nonfilling,"[[8, 27]]",,False,8.0
3.0,7.0,"[2, 7, 4, 8]",74.0,60.0,400.0,False,False,63,3.0,340.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2392882999993162,nonfilling,"[[7, 29], [8, 27]]",,False,3.0
3.0,7.0,"[2, 1, 8, 8]",74.0,9.0,400.0,False,False,65,56.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0976766000021598,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,56.0
3.0,7.0,"[2, 6, 4, 8]",68.0,58.0,400.0,False,False,58,0.0,342.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1785581999974965,nonfilling,"[[6, 31], [7, 29], [8, 27]]",,False,0.0
3.0,7.0,"[2, 1, 7, 8]",65.0,9.0,400.0,False,False,57,48.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0605767000015475,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,48.0
3.0,7.0,"[2, 8, 3, 8]",64.0,45.0,400.0,False,False,53,8.0,355.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1155642000012449,nonfilling,"[[8, 27]]",,False,8.0
3.0,7.0,"[2, 5, 4, 8]",62.0,53.0,400.0,False,False,53,0.0,347.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1209154999996826,nonfilling,"[[5, 33], [6, 31], [7, 29], [8, 27]]",,False,0.0
3.0,7.0,"[2, 7, 3, 8]",59.0,45.0,400.0,False,False,49,4.0,355.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0853820999982417,nonfilling,"[[7, 29], [8, 27]]",,False,4.0
3.0,7.0,"[2, 1, 6, 8]",56.0,9.0,400.0,False,False,49,40.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0369495999984792,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,40.0
3.0,7.0,"[2, 6, 3, 8]",54.0,45.0,400.0,False,False,45,0.0,355.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0795433999992383,nonfilling,"[[6, 31], [7, 29], [8, 27]]",,False,0.0
3.0,7.0,"[2, 5, 3, 8]",49.0,41.0,400.0,False,False,41,0.0,359.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0802455000011832,nonfilling,"[[5, 33], [6, 31], [7, 29], [8, 27]]",,False,0.0
3.0,7.0,"[2, 8, 2, 8]",48.0,30.0,400.0,False,False,38,8.0,370.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1929591000007349,nonfilling,"[[8, 27]]",,False,8.0
3.0,7.0,"[2, 1, 5, 8]",47.0,9.0,400.0,False,False,41,32.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1055016000027535,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,32.0
3.0,7.0,"[2, 7, 2, 8]",44.0,30.0,400.0,False,False,35,5.0,370.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3032429999984742,nonfilling,"[[7, 29], [8, 27]]",,False,5.0
3.0,7.0,"[2, 4, 3, 8]",44.0,37.0,400.0,False,False,37,0.0,363.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.298587100001896,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,0.0
3.0,7.0,"[2, 6, 2, 8]",40.0,30.0,400.0,False,False,32,2.0,370.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2930629000002227,nonfilling,"[[6, 31], [7, 29], [8, 27]]",,False,2.0
3.0,7.0,"[2, 1, 4, 8]",38.0,9.0,400.0,False,False,33,24.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1416932000029191,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,24.0
3.0,7.0,"[2, 5, 2, 8]",36.0,29.0,400.0,False,False,29,0.0,371.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2621669000000111,nonfilling,"[[5, 33], [6, 31], [7, 29], [8, 27]]",,False,0.0
3.0,7.0,"[2, 8, 1, 8]",32.0,15.0,400.0,False,False,23,8.0,385.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1814513000026636,nonfilling,"[[8, 27]]",,False,8.0
3.0,7.0,"[2, 4, 2, 8]",32.0,26.0,400.0,False,False,26,0.0,374.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2878851000023132,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,0.0
3.0,7.0,"[2, 7, 1, 8]",29.0,15.0,400.0,False,False,21,6.0,385.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.167425199997524,nonfilling,"[[7, 29], [8, 27]]",,False,6.0
3.0,7.0,"[2, 1, 3, 8]",29.0,9.0,400.0,False,False,25,16.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0939461000016308,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,16.0
3.0,7.0,"[2, 3, 2, 8]",28.0,23.0,400.0,False,False,23,0.0,377.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1740792999989935,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,0.0
3.0,7.0,"[2, 6, 1, 8]",26.0,15.0,400.0,False,False,19,4.0,385.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1336198999997577,nonfilling,"[[6, 31], [7, 29], [8, 27]]",,False,4.0
3.0,7.0,"[2, 5, 1, 8]",23.0,15.0,400.0,False,False,17,2.0,385.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1262041000009048,nonfilling,"[[5, 33], [6, 31], [7, 29], [8, 27]]",,False,2.0
3.0,7.0,"[2, 4, 1, 8]",20.0,15.0,400.0,False,False,15,0.0,385.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1179230000016104,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,0.0
3.0,7.0,"[2, 1, 2, 8]",20.0,9.0,400.0,False,False,17,8.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0866864999989047,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,8.0
3.0,7.0,"[2, 3, 1, 8]",17.0,13.0,400.0,False,False,13,0.0,387.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0993680000028689,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,0.0
3.0,7.0,"[2, 2, 1, 8]",14.0,11.0,400.0,False,False,11,0.0,389.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.07873280000058,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,0.0
3.0,7.0,"[2, 1, 1, 8]",11.0,9.0,400.0,False,False,9,0.0,391.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0796971999989182,nonfilling,"[[4, 36], [5, 33], [6, 31], [7, 29], [8, 27]]",,False,0.0
3.0,7.0,"[2, 20, 96, 8]",2728.0,400.0,400.0,True,False,400,,,,,,,,,True,0.0
3.0,7.0,"[2, 51, 38, 8]",2344.0,400.0,400.0,True,False,400,,,,,,,,,True,0.0
3.0,7.0,"[2, 24, 52, 8]",1712.0,400.0,400.0,True,False,400,,,,,,,,,True,0.0
3.0,7.0,"[2, 14, 280, 8]",6188.0,400.0,400.0,True,False,400,,,,,,,,,True,0.0
3.0,7.0,"[2, 139, 9, 8]",1601.0,135.0,400.0,False,False,400,,,,,,,,,True,265.0
3.0,7.0,"[2, 270, 28, 8]",8324.0,400.0,400.0,True,False,400,,,,,,,,,True,0.0
3.0,7.0,"[2, 10, 287, 8]",5186.0,400.0,400.0,True,False,400,,,,,,,,,True,0.0
3.0,7.0,"[2, 18, 182, 8]",4768.0,400.0,400.0,True,False,400,,,,,,,,,True,0.0
3.0,7.0,"[2, 207, 21, 8]",4929.0,315.0,400.0,False,False,400,,,,,,,,,True,85.0
3.0,7.0,"[2, 260, 33, 8]",9364.0,400.0,400.0,True,False,400,,,,,,,,,True,0.0
3.0,7.0,"[2, 4, 225, 8]",2708.0,400.0,400.0,True,False,400,,,,,,,,,True,0.0
3.0,7.0,"[2, 240, 10, 8]",2960.0,150.0,400.0,False,False,400,,,,,,,,,True,250.0
3.0,7.0,"[2, 223, 17, 8]",4373.0,255.0,400.0,False,False,400,,,,,,,,,True,145.0
3.0,7.0,"[2, 2, 179, 8]",1794.0,66.0,400.0,False,False,400,,,,,,,,,True,334.0
3.0,7.0,"[2, 2, 275, 8]",2754.0,66.0,400.0,False,False,400,,,,,,,,,True,334.0
3.0,7.0,"[2, 13, 37, 8]",803.0,400.0,400.0,True,False,400,,,,,,,,,True,0.0
