h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,is_unimodal,expected_dimension,defect
2,10,"[2, 6, 1]",18,11,11,True,True,True,11,0
2,10,"[2, 4, 1]",12,8,11,False,False,True,8,0
2,10,"[2, 11, 1]",33,11,11,True,False,True,11,0
2,10,"[2, 7, 1]",21,11,11,True,False,True,11,0
2,10,"[2, 5, 1]",15,10,11,False,False,True,10,0
3,10,"[2, 9, 11, 1]",128,101,101,True,True,True,101,0
3,10,"[2, 10, 10, 1]",130,101,101,True,True,True,101,0
3,10,"[2, 62, 11, 1]",817,101,101,True,False,True,101,0
3,10,"[2, 88, 9, 1]",977,99,101,False,False,True,101,2
3,10,"[2, 58, 10, 1]",706,101,101,True,False,True,101,0
3,10,"[2, 96, 7, 1]",871,77,101,False,False,True,101,24
3,10,"[2, 41, 11, 1]",544,101,101,True,False,True,101,0
3,10,"[2, 97, 5, 1]",684,55,101,False,False,True,101,46
3,10,"[2, 44, 10, 1]",538,101,101,True,False,True,101,0
3,10,"[2, 23, 11, 1]",310,101,101,True,False,True,101,0
3,10,"[2, 100, 4, 1]",604,44,101,False,False,True,101,57
3,10,"[2, 33, 10, 1]",406,101,101,True,False,True,101,0
3,10,"[2, 98, 6, 1]",790,66,101,False,False,True,101,35
3,10,"[2, 92, 8, 1]",928,88,101,False,False,True,101,13
3,10,"[2, 11, 11, 1]",154,101,101,True,False,True,101,0
3,10,"[2, 95, 9, 1]",1054,99,101,False,False,True,101,2
3,10,"[2, 98, 9, 1]",1087,99,101,False,False,True,101,2
3,10,"[2, 99, 9, 1]",1098,99,101,False,False,True,101,2
3,10,"[2, 100, 6, 1]",806,66,101,False,False,True,101,35
3,10,"[2, 20, 10, 1]",250,101,101,True,False,True,101,0
3,10,"[2, 8, 11, 1]",115,96,101,False,False,True,96,0
3,10,"[2, 15, 10, 1]",190,101,101,True,False,True,101,0
3,10,"[2, 11, 10, 1]",142,101,101,True,False,True,101,0
3,10,"[2, 100, 9, 1]",1109,99,101,False,False,True,101,2
3,10,"[2, 9, 10, 1]",118,99,101,False,False,True,99,0
4,10,"[2, 9, 56, 10, 1]",1092,1001,1001,True,True,True,1001,0
4,10,"[2, 5, 67, 11, 1]",1093,1001,1001,True,True,True,1001,0
4,10,"[2, 6, 67, 10, 1]",1094,1001,1001,True,True,True,1001,0
4,10,"[2, 6, 63, 11, 1]",1094,1001,1001,True,True,True,1001,0
4,10,"[2, 11, 51, 10, 1]",1103,1001,1001,True,True,True,1001,0
4,10,"[2, 4, 77, 10, 1]",1096,1001,1001,True,True,True,1001,0
4,10,"[2, 11, 48, 11, 1]",1089,1001,1001,True,True,True,1001,0
4,10,"[2, 7, 59, 11, 1]",1087,1001,1001,True,True,True,1001,0
4,10,"[2, 10, 53, 10, 1]",1090,1001,1001,True,True,True,1001,0
4,10,"[2, 9, 53, 11, 1]",1089,1001,1001,True,True,True,1001,0
4,10,"[2, 4, 72, 11, 1]",1099,1001,1001,True,True,True,1001,0
4,10,"[2, 8, 56, 11, 1]",1091,1001,1001,True,True,True,1001,0
4,10,"[2, 10, 50, 11, 1]",1081,1001,1001,True,True,True,1001,0
4,10,"[2, 5, 72, 10, 1]",1100,1001,1001,True,True,True,1001,0
4,10,"[2, 7, 63, 10, 1]",1095,1001,1001,True,True,True,1001,0
4,10,"[2, 8, 59, 10, 1]",1088,1001,1001,True,True,True,1001,0
4,10,"[2, 1, 100, 10, 1]",1112,2,1001,False,False,False,1001,999
4,10,"[2, 1, 101, 10, 1]",1123,2,1001,False,False,False,1001,999
4,10,"[2, 1, 101, 11, 1]",1225,2,1001,False,False,False,1001,999
4,10,"[2, 86, 14, 11, 1]",1541,294,1001,False,False,True,1001,707
4,10,"[2, 71, 74, 7, 1]",5921,707,1001,False,False,True,1001,294
4,10,"[2, 78, 19, 2, 1]",1678,202,1001,False,False,True,1001,799
4,10,"[2, 37, 89, 1, 1]",3457,101,1001,False,False,True,1001,900
4,10,"[2, 11, 97, 7, 1]",1775,707,1001,False,False,True,1001,294
4,10,"[2, 71, 87, 8, 1]",7023,808,1001,False,False,True,1001,193
4,10,"[2, 75, 64, 4, 1]",5210,404,1001,False,False,True,1001,597
4,10,"[2, 99, 87, 9, 1]",9603,909,1001,False,False,True,1001,92
4,10,"[2, 97, 100, 4, 1]",10298,404,1001,False,False,True,1001,597
4,10,"[2, 16, 95, 6, 1]",2128,606,1001,False,False,True,1001,395
4,10,"[2, 58, 32, 10, 1]",2302,640,1001,False,False,True,1001,361
4,10,"[2, 100, 101, 5, 1]",10810,505,1001,False,False,True,1001,496
4,10,"[2, 96, 84, 11, 1]",9191,1001,1001,True,False,True,1001,0
4,10,"[2, 89, 18, 11, 1]",1989,378,1001,False,False,True,1001,623
4,10,"[2, 84, 56, 10, 1]",5442,1001,1001,True,False,True,1001,0
4,10,"[2, 96, 90, 7, 1]",9469,707,1001,False,False,True,1001,294
4,10,"[2, 39, 75, 11, 1]",3839,1001,1001,True,False,True,1001,0
4,10,"[2, 16, 45, 11, 1]",1258,945,1001,False,False,True,1001,56
4,10,"[2, 29, 88, 10, 1]",3500,1001,1001,True,False,True,1001,0
4,10,"[2, 90, 89, 9, 1]",9000,909,1001,False,False,True,1001,92
4,10,"[2, 77, 63, 10, 1]",5645,1001,1001,True,False,True,1001,0
4,10,"[2, 70, 39, 10, 1]",3270,780,1001,False,False,True,1001,221
4,10,"[2, 75, 85, 10, 1]",7385,1001,1001,True,False,True,1001,0
4,10,"[2, 49, 97, 6, 1]",5439,606,1001,False,False,True,1001,395
4,10,"[2, 100, 95, 7, 1]",10372,707,1001,False,False,True,1001,294
4,10,"[2, 41, 75, 10, 1]",3917,1001,1001,True,False,True,1001,0
4,10,"[2, 89, 97, 7, 1]",9497,707,1001,False,False,True,1001,294
4,10,"[2, 14, 94, 11, 1]",2389,1001,1001,True,False,True,1001,0
4,10,"[2, 38, 45, 11, 1]",2292,945,1001,False,False,True,1001,56
4,10,"[2, 22, 98, 7, 1]",2893,707,1001,False,False,True,1001,294
4,10,"[2, 61, 100, 9, 1]",7131,909,1001,False,False,True,1001,92
4,10,"[2, 17, 81, 10, 1]",2231,1001,1001,True,False,True,1001,0
4,10,"[2, 62, 95, 8, 1]",6782,808,1001,False,False,True,1001,193
4,10,"[2, 14, 101, 6, 1]",2054,606,1001,False,False,True,1001,395
4,10,"[2, 9, 94, 10, 1]",1814,1001,1001,True,False,True,1001,0
4,10,"[2, 35, 60, 11, 1]",2841,1001,1001,True,False,True,1001,0
4,10,"[2, 52, 48, 11, 1]",3139,1001,1001,True,False,True,1001,0
4,10,"[2, 95, 51, 10, 1]",5555,1001,1001,True,False,True,1001,0
4,10,"[2, 47, 101, 8, 1]",5657,808,1001,False,False,True,1001,193
4,10,"[2, 31, 53, 10, 1]",2245,1001,1001,True,False,True,1001,0
4,10,"[2, 98, 20, 11, 1]",2387,420,1001,False,False,True,1001,581
4,10,"[2, 23, 101, 9, 1]",3287,909,1001,False,False,True,1001,92
4,10,"[2, 94, 34, 10, 1]",3734,680,1001,False,False,True,1001,321
4,10,"[2, 73, 38, 10, 1]",3310,760,1001,False,False,True,1001,241
4,10,"[2, 99, 98, 8, 1]",10692,808,1001,False,False,True,1001,193
4,10,"[2, 22, 46, 11, 1]",1573,966,1001,False,False,True,1001,35
4,10,"[2, 25, 74, 10, 1]",2650,1001,1001,True,False,True,1001,0
4,10,"[2, 92, 89, 9, 1]",9182,909,1001,False,False,True,1001,92
4,10,"[2, 96, 35, 10, 1]",3912,700,1001,False,False,True,1001,301
