h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,is_unimodal,shrunk_hidden_layers,defect,d0,dh,r
6.0,3.0,"[2, 9, 7, 12, 15, 15, 2]",600.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.09702510000011,filling_maximal_subarchitecture_contradiction,"[[2, 9, 7, 12, 15, 16, 2]]",False,[5],0.0,2,2,3
6.0,3.0,"[2, 10, 6, 9, 16, 18, 2]",602.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.6729040999998688,filling_maximal_subarchitecture_contradiction,"[[2, 10, 6, 10, 16, 18, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 7, 6, 7, 18, 19, 2]",604.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.701271899999938,filling_maximal_subarchitecture_contradiction,"[[2, 7, 6, 8, 18, 19, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 10, 5, 10, 16, 18, 2]",604.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.89239520000001,filling_maximal_subarchitecture_contradiction,"[[2, 10, 6, 10, 16, 18, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 12, 5, 15, 15, 13, 2]",605.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.100314600000047,filling_maximal_subarchitecture_contradiction,"[[2, 13, 5, 15, 15, 13, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 10, 6, 10, 16, 17, 2]",606.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.6226687000000766,filling_maximal_subarchitecture_contradiction,"[[2, 10, 6, 10, 16, 18, 2]]",False,[5],0.0,2,2,3
6.0,3.0,"[2, 8, 7, 12, 15, 16, 2]",608.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.027374100000088,filling_maximal_subarchitecture_contradiction,"[[2, 9, 7, 12, 15, 16, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 9, 8, 14, 13, 15, 2]",609.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.872184300000072,filling_maximal_subarchitecture_contradiction,"[[2, 10, 8, 14, 13, 15, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 9, 8, 13, 15, 13, 2]",610.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.094053200000189,filling_maximal_subarchitecture_contradiction,"[[2, 9, 9, 13, 15, 13, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 11, 7, 14, 15, 12, 2]",611.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.9029633000000103,filling_maximal_subarchitecture_contradiction,"[[2, 11, 8, 14, 15, 12, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 10, 6, 18, 12, 15, 2]",614.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.392093700000032,filling_maximal_subarchitecture_contradiction,"[[2, 10, 7, 18, 12, 15, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 12, 4, 15, 17, 12, 2]",615.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0002957000001516,filling_maximal_subarchitecture_contradiction,"[[2, 12, 5, 15, 17, 12, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 12, 5, 15, 16, 12, 2]",615.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0935163000001469,filling_maximal_subarchitecture_contradiction,"[[2, 12, 5, 15, 17, 12, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 9, 6, 10, 16, 18, 2]",616.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.697783999999956,filling_maximal_subarchitecture_contradiction,"[[2, 10, 6, 10, 16, 18, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 9, 8, 16, 10, 20, 2]",618.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.701805400000012,filling_maximal_subarchitecture_contradiction,"[[2, 10, 8, 16, 10, 20, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 12, 5, 14, 17, 12, 2]",620.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.2621676999999636,filling_maximal_subarchitecture_contradiction,"[[2, 12, 5, 15, 17, 12, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 7, 5, 18, 12, 19, 2]",621.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.8338681999998696,filling_maximal_subarchitecture_contradiction,"[[2, 7, 5, 18, 13, 19, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 15, 5, 16, 16, 10, 2]",621.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.342584600000009,filling_maximal_subarchitecture_contradiction,"[[2, 16, 5, 16, 16, 10, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 10, 7, 17, 12, 15, 2]",623.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.544378399999914,filling_maximal_subarchitecture_contradiction,"[[2, 10, 7, 18, 12, 15, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 12, 4, 13, 19, 12, 2]",623.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.4593434000000798,filling_maximal_subarchitecture_contradiction,"[[2, 12, 5, 13, 19, 12, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 12, 5, 13, 18, 12, 2]",623.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.7837526999999227,filling_maximal_subarchitecture_contradiction,"[[2, 12, 5, 13, 19, 12, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 12, 5, 15, 17, 11, 2]",623.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.079874699999891,filling_maximal_subarchitecture_contradiction,"[[2, 12, 5, 15, 17, 12, 2]]",False,[5],0.0,2,2,3
6.0,3.0,"[2, 12, 5, 12, 19, 12, 2]",624.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.267176599999857,filling_maximal_subarchitecture_contradiction,"[[2, 12, 5, 13, 19, 12, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 15, 4, 12, 15, 18, 2]",624.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.8364165000000408,filling_maximal_subarchitecture_contradiction,"[[2, 15, 5, 12, 15, 18, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 10, 8, 14, 15, 12, 2]",626.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.310723800000005,filling_maximal_subarchitecture_contradiction,"[[2, 11, 8, 14, 15, 12, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 6, 12, 6, 19, 17, 2]",627.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.5920375999999123,filling_maximal_subarchitecture_contradiction,"[[2, 7, 12, 6, 19, 17, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 12, 5, 13, 19, 11, 2]",627.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.7657884999998714,filling_maximal_subarchitecture_contradiction,"[[2, 12, 5, 13, 19, 12, 2]]",False,[5],0.0,2,2,3
6.0,3.0,"[2, 7, 11, 6, 19, 17, 2]",628.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1868019000000911,filling_maximal_subarchitecture_contradiction,"[[2, 7, 12, 6, 19, 17, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 9, 9, 7, 18, 17, 2]",628.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.2982132000001911,filling_maximal_subarchitecture_contradiction,"[[2, 9, 10, 7, 18, 17, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 10, 7, 18, 12, 14, 2]",628.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.221878199999992,filling_maximal_subarchitecture_contradiction,"[[2, 10, 7, 18, 12, 15, 2]]",False,[5],0.0,2,2,3
6.0,3.0,"[2, 14, 5, 18, 12, 16, 2]",628.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.1332259999999224,filling_maximal_subarchitecture_contradiction,"[[2, 14, 5, 18, 13, 16, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 8, 9, 7, 17, 19, 2]",631.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.883172000000059,filling_maximal_subarchitecture_contradiction,"[[2, 8, 9, 8, 17, 19, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 15, 5, 11, 15, 18, 2]",631.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1720050999999785,filling_maximal_subarchitecture_contradiction,"[[2, 15, 5, 12, 15, 18, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 8, 10, 7, 18, 17, 2]",632.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.9209485000001223,filling_maximal_subarchitecture_contradiction,"[[2, 9, 10, 7, 18, 17, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 11, 8, 10, 20, 11, 2]",632.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.7066560000000663,filling_maximal_subarchitecture_contradiction,"[[2, 11, 9, 10, 20, 11, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 9, 7, 18, 12, 15, 2]",633.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.9449067000000468,filling_maximal_subarchitecture_contradiction,"[[2, 10, 7, 18, 12, 15, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 10, 6, 16, 12, 19, 2]",634.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.2458716999999524,filling_maximal_subarchitecture_contradiction,"[[2, 10, 6, 16, 13, 19, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 12, 6, 19, 12, 14, 2]",634.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.188930600000049,filling_maximal_subarchitecture_contradiction,"[[2, 12, 6, 19, 13, 14, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 15, 5, 12, 15, 17, 2]",634.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.812286500000028,filling_maximal_subarchitecture_contradiction,"[[2, 15, 5, 12, 15, 18, 2]]",False,[5],0.0,2,2,3
6.0,3.0,"[2, 10, 7, 18, 11, 17, 2]",635.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.1815149999999903,filling_maximal_subarchitecture_contradiction,"[[2, 10, 8, 18, 11, 17, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 11, 5, 15, 17, 12, 2]",635.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.246936399999868,filling_maximal_subarchitecture_contradiction,"[[2, 12, 5, 15, 17, 12, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 7, 11, 9, 14, 20, 2]",636.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.220037600000069,filling_maximal_subarchitecture_contradiction,"[[2, 7, 11, 9, 15, 20, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 8, 9, 8, 17, 18, 2]",638.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.7555922000001374,filling_maximal_subarchitecture_contradiction,"[[2, 8, 9, 8, 17, 19, 2]]",False,[5],0.0,2,2,3
6.0,3.0,"[2, 15, 6, 14, 12, 19, 2]",638.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.6582507000000533,filling_maximal_subarchitecture_contradiction,"[[2, 15, 7, 14, 12, 19, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 16, 5, 14, 20, 8, 2]",638.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.708710299999893,filling_maximal_subarchitecture_contradiction,"[[2, 17, 5, 14, 20, 8, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 17, 5, 18, 13, 13, 2]",638.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.052909500000169,filling_maximal_subarchitecture_contradiction,"[[2, 18, 5, 18, 13, 13, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 7, 11, 8, 15, 20, 2]",639.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.362412899999981,filling_maximal_subarchitecture_contradiction,"[[2, 7, 11, 9, 15, 20, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 9, 8, 17, 14, 11, 2]",640.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.3264569999998912,filling_maximal_subarchitecture_contradiction,"[[2, 9, 8, 18, 14, 11, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 14, 6, 15, 16, 11, 2]",640.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.169830900000079,filling_maximal_subarchitecture_contradiction,"[[2, 14, 7, 15, 16, 11, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 16, 5, 15, 19, 8, 2]",640.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1343718000000536,filling_maximal_subarchitecture_contradiction,"[[2, 17, 5, 15, 19, 8, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 11, 5, 13, 19, 12, 2]",641.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.4449082000001,filling_maximal_subarchitecture_contradiction,"[[2, 12, 5, 13, 19, 12, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 10, 9, 10, 20, 11, 2]",642.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0536779999999908,filling_maximal_subarchitecture_contradiction,"[[2, 11, 9, 10, 20, 11, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 16, 4, 17, 14, 15, 2]",642.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.8664832000001752,filling_maximal_subarchitecture_contradiction,"[[2, 16, 5, 17, 14, 15, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 19, 4, 12, 19, 12, 2]",642.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.9354395999998808,filling_maximal_subarchitecture_contradiction,"[[2, 19, 5, 12, 19, 12, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 10, 6, 17, 13, 16, 2]",643.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.641446999999971,filling_maximal_subarchitecture_contradiction,"[[2, 10, 6, 17, 14, 16, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 14, 7, 15, 15, 11, 2]",643.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.6542021000000204,filling_maximal_subarchitecture_contradiction,"[[2, 14, 7, 15, 16, 11, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 16, 5, 17, 13, 15, 2]",643.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.5002088999999614,filling_maximal_subarchitecture_contradiction,"[[2, 16, 5, 17, 14, 15, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 17, 5, 20, 14, 9, 2]",643.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.450395400000161,filling_maximal_subarchitecture_contradiction,"[[2, 18, 5, 20, 14, 9, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 10, 8, 17, 11, 17, 2]",644.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0268898000001627,filling_maximal_subarchitecture_contradiction,"[[2, 10, 8, 18, 11, 17, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 14, 5, 12, 15, 18, 2]",644.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0202048000001014,filling_maximal_subarchitecture_contradiction,"[[2, 15, 5, 12, 15, 18, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 14, 5, 17, 13, 16, 2]",644.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.4597696999999243,filling_maximal_subarchitecture_contradiction,"[[2, 14, 5, 18, 13, 16, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 13, 5, 20, 11, 18, 2]",645.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.2203128000001016,filling_maximal_subarchitecture_contradiction,"[[2, 13, 5, 20, 12, 18, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 14, 7, 14, 16, 11, 2]",646.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.779209999999921,filling_maximal_subarchitecture_contradiction,"[[2, 14, 7, 15, 16, 11, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 14, 5, 18, 13, 15, 2]",647.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.360559299999977,filling_maximal_subarchitecture_contradiction,"[[2, 14, 5, 18, 13, 16, 2]]",False,[5],0.0,2,2,3
6.0,3.0,"[2, 7, 11, 9, 15, 19, 2]",648.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.187977300000057,filling_maximal_subarchitecture_contradiction,"[[2, 7, 11, 9, 15, 20, 2]]",False,[5],0.0,2,2,3
6.0,3.0,"[2, 11, 6, 16, 14, 15, 2]",648.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.2471760000000813,filling_maximal_subarchitecture_contradiction,"[[2, 11, 6, 16, 15, 15, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 15, 7, 13, 12, 19, 2]",648.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.531623800000034,filling_maximal_subarchitecture_contradiction,"[[2, 15, 7, 14, 12, 19, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 7, 10, 9, 15, 20, 2]",649.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.7387469000000235,filling_maximal_subarchitecture_contradiction,"[[2, 7, 11, 9, 15, 20, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 19, 5, 11, 19, 12, 2]",649.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.435368199999857,filling_maximal_subarchitecture_contradiction,"[[2, 19, 5, 12, 19, 12, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 19, 5, 12, 18, 12, 2]",649.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0586308999997982,filling_maximal_subarchitecture_contradiction,"[[2, 19, 5, 12, 19, 12, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 6, 10, 17, 11, 17, 2]",650.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.7282775999999558,filling_maximal_subarchitecture_contradiction,"[[2, 6, 10, 17, 12, 17, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 10, 8, 18, 11, 16, 2]",650.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.2217482999999447,filling_maximal_subarchitecture_contradiction,"[[2, 10, 8, 18, 11, 17, 2]]",False,[5],0.0,2,2,3
6.0,3.0,"[2, 14, 7, 8, 20, 14, 2]",650.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.5674372999999375,filling_maximal_subarchitecture_contradiction,"[[2, 14, 8, 8, 20, 14, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 14, 7, 15, 16, 10, 2]",651.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0446239999998852,filling_maximal_subarchitecture_contradiction,"[[2, 14, 7, 15, 16, 11, 2]]",False,[5],0.0,2,2,3
6.0,3.0,"[2, 6, 11, 9, 15, 20, 2]",652.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.055147399999896,filling_maximal_subarchitecture_contradiction,"[[2, 7, 11, 9, 15, 20, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 11, 5, 16, 15, 15, 2]",652.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.106839199999968,filling_maximal_subarchitecture_contradiction,"[[2, 11, 6, 16, 15, 15, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 17, 6, 14, 18, 9, 2]",652.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1435852000001887,filling_maximal_subarchitecture_contradiction,"[[2, 17, 7, 14, 18, 9, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 19, 5, 12, 19, 11, 2]",652.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1468866000000162,filling_maximal_subarchitecture_contradiction,"[[2, 19, 5, 12, 19, 12, 2]]",False,[5],0.0,2,2,3
6.0,3.0,"[2, 9, 8, 18, 11, 17, 2]",653.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.05048069999998,filling_maximal_subarchitecture_contradiction,"[[2, 10, 8, 18, 11, 17, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 15, 7, 14, 12, 18, 2]",653.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0661866999998892,filling_maximal_subarchitecture_contradiction,"[[2, 15, 7, 14, 12, 19, 2]]",False,[5],0.0,2,2,3
6.0,3.0,"[2, 4, 8, 7, 20, 19, 2]",654.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.569003299999849,filling_maximal_subarchitecture_contradiction,"[[2, 5, 8, 7, 20, 19, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 6, 10, 16, 11, 19, 2]",655.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.4554210999999668,filling_maximal_subarchitecture_contradiction,"[[2, 6, 11, 16, 11, 19, 2]]",False,[2],0.0,2,2,3
6.0,3.0,"[2, 6, 11, 15, 11, 19, 2]",655.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.131967899999836,filling_maximal_subarchitecture_contradiction,"[[2, 6, 11, 16, 11, 19, 2]]",False,[3],0.0,2,2,3
6.0,3.0,"[2, 13, 5, 18, 13, 16, 2]",655.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.763505000000123,filling_maximal_subarchitecture_contradiction,"[[2, 14, 5, 18, 13, 16, 2]]",False,[1],0.0,2,2,3
6.0,3.0,"[2, 6, 10, 17, 12, 15, 2]",656.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.5776542000000973,filling_maximal_subarchitecture_contradiction,"[[2, 6, 10, 17, 13, 15, 2]]",False,[4],0.0,2,2,3
6.0,3.0,"[2, 9, 10, 9, 15, 19, 2]",656.0,488.0,488.0,True,True,488,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0493304999999964,filling_maximal_subarchitecture_contradiction,"[[2, 9, 10, 9, 16, 19, 2]]",False,[4],0.0,2,2,3
