h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect
2.0,8.0,"[3, 37, 9]",444.0,405.0,405.0,True,True,405,,,,,,,,,True,0.0
2.0,8.0,"[3, 2, 9]",24.0,22.0,405.0,False,False,22,0.0,383.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0679320000008374,nonfilling,[[37]],,False,0.0
2.0,8.0,"[3, 1, 9]",12.0,11.0,405.0,False,False,11,0.0,394.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0494926000001214,nonfilling,[[37]],,False,0.0
2.0,8.0,"[3, 41, 9]",492.0,405.0,405.0,True,False,405,,,,,,,,,True,0.0
2.0,8.0,"[3, 35, 9]",420.0,385.0,405.0,False,False,385,,,,,,,,,True,0.0
2.0,8.0,"[3, 36, 9]",432.0,396.0,405.0,False,False,396,,,,,,,,,True,0.0
2.0,8.0,"[3, 34, 9]",408.0,374.0,405.0,False,False,374,0.0,31.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.9200919999993853,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 33, 9]",396.0,363.0,405.0,False,False,363,0.0,42.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1009575000007317,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 32, 9]",384.0,352.0,405.0,False,False,352,0.0,53.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.3857581000002028,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 31, 9]",372.0,341.0,405.0,False,False,341,0.0,64.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8214694000007512,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 30, 9]",360.0,330.0,405.0,False,False,330,0.0,75.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.181800999999723,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 29, 9]",348.0,319.0,405.0,False,False,319,0.0,86.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.160205600000154,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 28, 9]",336.0,308.0,405.0,False,False,308,0.0,97.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.9726217999996152,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 27, 9]",324.0,297.0,405.0,False,False,297,0.0,108.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8481440999994447,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 26, 9]",312.0,286.0,405.0,False,False,286,0.0,119.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6707011999997121,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 25, 9]",300.0,275.0,405.0,False,False,275,0.0,130.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5663514999996551,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 24, 9]",288.0,264.0,405.0,False,False,264,0.0,141.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5511366000000635,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 23, 9]",276.0,253.0,405.0,False,False,253,0.0,152.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0483380000005127,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 22, 9]",264.0,242.0,405.0,False,False,242,0.0,163.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.2792094999995245,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 21, 9]",252.0,231.0,405.0,False,False,231,0.0,174.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8072492000001148,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 20, 9]",240.0,220.0,405.0,False,False,220,0.0,185.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1100116999996317,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 19, 9]",228.0,209.0,405.0,False,False,209,0.0,196.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.7396966000005705,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 18, 9]",216.0,198.0,405.0,False,False,198,0.0,207.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5126697999994576,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 17, 9]",204.0,187.0,405.0,False,False,187,0.0,218.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4553867000004175,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 16, 9]",192.0,176.0,405.0,False,False,176,0.0,229.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.37522269999954,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 15, 9]",180.0,165.0,405.0,False,False,165,0.0,240.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3503258999999161,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 14, 9]",168.0,154.0,405.0,False,False,154,0.0,251.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3592618000002403,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 13, 9]",156.0,143.0,405.0,False,False,143,0.0,262.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4513936000003014,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 12, 9]",144.0,132.0,405.0,False,False,132,0.0,273.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5899089999993521,nonfilling,[[37]],,True,0.0
2.0,8.0,"[3, 11, 9]",132.0,121.0,405.0,False,False,121,0.0,284.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4488700000001699,nonfilling,[[37]],,True,0.0
