h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,is_unimodal,expected_dimension,defect
2,7,"[3, 12, 1]",48,36,36,True,True,True,36,0
2,7,"[3, 78, 1]",312,36,36,True,False,True,36,0
2,7,"[3, 18, 1]",72,36,36,True,False,True,36,0
2,7,"[3, 15, 1]",60,36,36,True,False,True,36,0
2,7,"[3, 14, 1]",56,36,36,True,False,True,36,0
2,7,"[3, 10, 1]",40,30,36,False,False,True,30,0
2,7,"[3, 11, 1]",44,33,36,False,False,True,33,0
3,7,"[3, 14, 90, 1]",1392,1275,1275,True,True,True,1275,0
3,7,"[3, 20, 62, 1]",1362,1275,1275,True,True,True,1275,0
3,7,"[3, 25, 49, 1]",1349,1275,1275,True,True,True,1275,0
3,7,"[3, 9, 140, 1]",1427,1275,1275,True,True,True,1275,0
3,7,"[3, 8, 158, 1]",1446,1275,1275,True,True,True,1275,0
3,7,"[3, 10, 126, 1]",1416,1275,1275,True,True,True,1275,0
3,7,"[3, 16, 78, 1]",1374,1275,1275,True,True,True,1275,0
3,7,"[3, 29, 42, 1]",1347,1275,1275,True,True,True,1275,0
3,7,"[3, 30, 41, 1]",1361,1275,1275,True,True,True,1275,0
3,7,"[3, 34, 36, 1]",1362,1275,1275,True,True,True,1275,0
3,7,"[3, 13, 97, 1]",1397,1275,1275,True,True,True,1275,0
3,7,"[3, 23, 54, 1]",1365,1275,1275,True,True,True,1275,0
3,7,"[3, 7, 181, 1]",1469,1275,1275,True,True,True,1275,0
3,7,"[3, 21, 59, 1]",1361,1275,1275,True,True,True,1275,0
3,7,"[3, 28, 44, 1]",1360,1275,1275,True,True,True,1275,0
3,7,"[3, 15, 83, 1]",1373,1275,1275,True,True,True,1275,0
3,7,"[3, 22, 56, 1]",1354,1275,1275,True,True,True,1275,0
3,7,"[3, 26, 48, 1]",1374,1275,1275,True,True,True,1275,0
3,7,"[3, 31, 40, 1]",1373,1275,1275,True,True,True,1275,0
3,7,"[3, 12, 105, 1]",1401,1275,1275,True,True,True,1275,0
3,7,"[3, 24, 52, 1]",1372,1275,1275,True,True,True,1275,0
3,7,"[3, 11, 114, 1]",1401,1275,1275,True,True,True,1275,0
3,7,"[3, 17, 73, 1]",1365,1275,1275,True,True,True,1275,0
3,7,"[3, 33, 37, 1]",1357,1275,1275,True,True,True,1275,0
3,7,"[3, 19, 66, 1]",1377,1275,1275,True,True,True,1275,0
3,7,"[3, 18, 69, 1]",1365,1275,1275,True,True,True,1275,0
3,7,"[3, 27, 46, 1]",1369,1275,1275,True,True,True,1275,0
3,7,"[3, 32, 38, 1]",1350,1275,1275,True,True,True,1275,0
3,7,"[3, 44, 192, 1]",8772,1275,1275,True,False,True,1275,0
3,7,"[3, 103, 99, 1]",10605,1275,1275,True,False,True,1275,0
3,7,"[3, 220, 42, 1]",9942,1275,1275,True,False,True,1275,0
3,7,"[3, 64, 32, 1]",2272,1152,1275,False,False,True,1275,123
3,7,"[3, 178, 21, 1]",4293,756,1275,False,False,True,1275,519
3,7,"[3, 57, 154, 1]",9103,1275,1275,True,False,True,1275,0
3,7,"[3, 169, 64, 1]",11387,1275,1275,True,False,True,1275,0
3,7,"[3, 198, 50, 1]",10544,1275,1275,True,False,True,1275,0
3,7,"[3, 73, 31, 1]",2513,1116,1275,False,False,True,1275,159
3,7,"[3, 23, 120, 1]",2949,1275,1275,True,False,True,1275,0
3,7,"[3, 197, 24, 1]",5343,864,1275,False,False,True,1275,411
